      Step     Time          Energy         fmax
BFGS:    0 10:18:16    -1052.111961       60.4421
BFGS:    1 10:18:16    -1058.045627       30.6725
BFGS:    2 10:18:16    -1061.834860       33.6879
BFGS:    3 10:18:16    -1064.464116       24.7956
BFGS:    4 10:18:16    -1066.832538       20.1708
BFGS:    5 10:18:16    -1068.596982       16.4203
BFGS:    6 10:18:16    -1069.975789       13.7320
BFGS:    7 10:18:16    -1070.944558       11.9638
BFGS:    8 10:18:16    -1071.767405       10.4705
BFGS:    9 10:18:16    -1072.512136        8.9857
BFGS:   10 10:18:16    -1073.203816        7.5215
BFGS:   11 10:18:16    -1073.895132        5.9571
BFGS:   12 10:18:16    -1074.455000        5.3669
BFGS:   13 10:18:16    -1074.970346        5.4663
BFGS:   14 10:18:16    -1075.493113        5.4763
BFGS:   15 10:18:16    -1076.050954        5.2037
BFGS:   16 10:18:16    -1076.618196        4.6735
BFGS:   17 10:18:16    -1077.137903        4.0054
BFGS:   18 10:18:16    -1077.633324        4.9458
BFGS:   19 10:18:16    -1078.123503        5.8275
BFGS:   20 10:18:16    -1078.613464        6.5865
BFGS:   21 10:18:16    -1079.105056        7.2126
BFGS:   22 10:18:16    -1079.586694        7.6512
BFGS:   23 10:18:16    -1080.040189        7.8062
BFGS:   24 10:18:16    -1080.477181        7.6107
BFGS:   25 10:18:16    -1080.901853        7.1412
BFGS:   26 10:18:17    -1081.306564        6.5890
BFGS:   27 10:18:17    -1081.675410        6.1264
BFGS:   28 10:18:17    -1082.003324        5.8052
BFGS:   29 10:18:17    -1082.300976        5.6160
BFGS:   30 10:18:17    -1082.581061        5.4613
BFGS:   31 10:18:17    -1082.851108        5.3127
BFGS:   32 10:18:17    -1083.115760        5.2385
BFGS:   33 10:18:17    -1083.374926        5.0995
BFGS:   34 10:18:17    -1083.629841        4.8529
BFGS:   35 10:18:17    -1083.878612        4.6117
BFGS:   36 10:18:17    -1084.110570        4.3848
BFGS:   37 10:18:17    -1084.315871        4.1331
BFGS:   38 10:18:17    -1084.501101        3.8552
BFGS:   39 10:18:17    -1084.671336        3.5473
BFGS:   40 10:18:17    -1084.832356        3.2322
BFGS:   41 10:18:17    -1084.989544        3.2143
BFGS:   42 10:18:17    -1085.146556        3.2384
BFGS:   43 10:18:17    -1085.303669        3.2688
BFGS:   44 10:18:17    -1085.452899        3.2880
BFGS:   45 10:18:17    -1085.594369        3.2717
BFGS:   46 10:18:17    -1085.728836        3.1997
BFGS:   47 10:18:17    -1085.853186        3.0916
BFGS:   48 10:18:17    -1085.976839        2.9487
BFGS:   49 10:18:17    -1086.104327        2.7953
BFGS:   50 10:18:17    -1086.237437        2.6336
BFGS:   51 10:18:17    -1086.376082        2.4477
BFGS:   52 10:18:17    -1086.523330        2.2086
BFGS:   53 10:18:17    -1086.682139        1.9456
BFGS:   54 10:18:17    -1086.857086        1.4382
BFGS:   55 10:18:17    -1087.028828        1.0504
BFGS:   56 10:18:17    -1087.144086        1.2069
BFGS:   57 10:18:17    -1087.229053        1.2402
BFGS:   58 10:18:17    -1087.305266        1.0663
BFGS:   59 10:18:17    -1087.359127        0.9442
BFGS:   60 10:18:17    -1087.421909        0.9474
BFGS:   61 10:18:17    -1087.459169        0.7934
BFGS:   62 10:18:17    -1087.488944        0.3710
BFGS:   63 10:18:17    -1087.503645        0.3928
BFGS:   64 10:18:17    -1087.514100        0.3774
BFGS:   65 10:18:17    -1087.525344        0.4463
BFGS:   66 10:18:17    -1087.536816        0.3889
BFGS:   67 10:18:18    -1087.545226        0.2954
BFGS:   68 10:18:18    -1087.550399        0.2203
BFGS:   69 10:18:18    -1087.553607        0.1845
BFGS:   70 10:18:18    -1087.556402        0.1588
BFGS:   71 10:18:18    -1087.560039        0.2057
BFGS:   72 10:18:18    -1087.564062        0.2435
BFGS:   73 10:18:18    -1087.567589        0.2709
BFGS:   74 10:18:18    -1087.570405        0.3100
BFGS:   75 10:18:18    -1087.573721        0.3227
BFGS:   76 10:18:18    -1087.578058        0.3308
BFGS:   77 10:18:18    -1087.585125        0.3636
BFGS:   78 10:18:18    -1087.593953        0.4089
BFGS:   79 10:18:18    -1087.601672        0.4278
BFGS:   80 10:18:18    -1087.609485        0.4451
BFGS:   81 10:18:18    -1087.616489        0.3068
BFGS:   82 10:18:18    -1087.623518        0.3332
BFGS:   83 10:18:18    -1087.633388        0.3491
BFGS:   84 10:18:18    -1087.637569        0.2939
BFGS:   85 10:18:18    -1087.641455        0.1817
BFGS:   86 10:18:18    -1087.643448        0.1671
BFGS:   87 10:18:18    -1087.645478        0.2149
BFGS:   88 10:18:18    -1087.646605        0.2225
BFGS:   89 10:18:18    -1087.647253        0.1597
BFGS:   90 10:18:18    -1087.647593        0.0871
