      Step     Time          Energy         fmax
BFGS:    0 10:15:54    -1043.664391       58.4969
BFGS:    1 10:15:54    -1056.904682       36.7157
BFGS:    2 10:15:54    -1061.272484       27.7558
BFGS:    3 10:15:54    -1065.543416       21.4762
BFGS:    4 10:15:54    -1068.500482       20.5508
BFGS:    5 10:15:54    -1071.087398       19.9861
BFGS:    6 10:15:54    -1073.561408       19.5027
BFGS:    7 10:15:54    -1076.148213       19.1002
BFGS:    8 10:15:54    -1078.772022       19.6092
BFGS:    9 10:15:54    -1081.366227       20.7230
BFGS:   10 10:15:54    -1083.855855       22.3653
BFGS:   11 10:15:54    -1086.210022       23.5825
BFGS:   12 10:15:54    -1088.508357       23.9107
BFGS:   13 10:15:54    -1090.941548       23.3651
BFGS:   14 10:15:54    -1093.846286       22.3658
BFGS:   15 10:15:54    -1096.355368       21.4721
BFGS:   16 10:15:54    -1098.775972       20.6552
BFGS:   17 10:15:54    -1101.055150       18.7551
BFGS:   18 10:15:54    -1103.039407       18.5176
BFGS:   19 10:15:54    -1104.913689       16.8689
BFGS:   20 10:15:54    -1106.715616       16.0339
BFGS:   21 10:15:54    -1108.436568       15.9990
BFGS:   22 10:15:54    -1110.148768       15.5930
BFGS:   23 10:15:54    -1111.857273       15.5370
BFGS:   24 10:15:54    -1113.679111       17.0835
BFGS:   25 10:15:54    -1115.623232       18.6582
BFGS:   26 10:15:54    -1117.650184       20.1314
BFGS:   27 10:15:54    -1119.642043       21.2608
BFGS:   28 10:15:54    -1121.482462       22.4727
BFGS:   29 10:15:54    -1123.277264       23.2524
BFGS:   30 10:15:54    -1124.812032       24.0476
BFGS:   31 10:15:54    -1126.363689       24.4268
BFGS:   32 10:15:54    -1127.776488       24.8936
BFGS:   33 10:15:54    -1128.975758       24.8043
BFGS:   34 10:15:54    -1130.079124       24.9322
BFGS:   35 10:15:54    -1131.146253       24.5824
BFGS:   36 10:15:54    -1132.279186       24.4294
BFGS:   37 10:15:54    -1133.548429       24.1503
BFGS:   38 10:15:55    -1135.141482       23.5031
BFGS:   39 10:15:55    -1136.843678       22.9930
BFGS:   40 10:15:55    -1139.090334       22.0889
BFGS:   41 10:15:55    -1141.304276       20.8366
BFGS:   42 10:15:55    -1143.454397       19.0439
BFGS:   43 10:15:55    -1145.587700       17.1075
BFGS:   44 10:15:55    -1147.695380       15.9155
BFGS:   45 10:15:55    -1149.858731       15.5285
BFGS:   46 10:15:55    -1151.877139       15.1569
BFGS:   47 10:15:55    -1153.861337       14.5877
BFGS:   48 10:15:55    -1155.648144       14.2444
BFGS:   49 10:15:55    -1157.592348       13.5185
BFGS:   50 10:15:55    -1159.287305       13.3352
BFGS:   51 10:15:55    -1160.771742       13.0489
BFGS:   52 10:15:55    -1162.176462       12.8486
BFGS:   53 10:15:55    -1163.582107       12.6235
BFGS:   54 10:15:55    -1165.014511       12.3763
BFGS:   55 10:15:55    -1166.459914       12.1179
BFGS:   56 10:15:55    -1167.867822       11.8318
BFGS:   57 10:15:55    -1169.108714       11.8583
BFGS:   58 10:15:55    -1170.205330       12.2708
BFGS:   59 10:15:55    -1171.167777       12.3667
BFGS:   60 10:15:55    -1172.113660       11.6064
BFGS:   61 10:15:55    -1172.862681       10.8469
BFGS:   62 10:15:55    -1173.423229        9.7732
BFGS:   63 10:15:55    -1173.839241        9.2520
BFGS:   64 10:15:55    -1174.187427        8.9032
BFGS:   65 10:15:55    -1174.472843        8.6742
BFGS:   66 10:15:55    -1174.761106        7.8622
BFGS:   67 10:15:55    -1175.054555        7.7450
BFGS:   68 10:15:55    -1175.273766        8.1782
BFGS:   69 10:15:55    -1175.538087        7.3412
BFGS:   70 10:15:55    -1175.919663        5.5036
BFGS:   71 10:15:55    -1176.162014        5.9458
BFGS:   72 10:15:55    -1176.358669        6.7615
BFGS:   73 10:15:55    -1176.510993        5.1430
BFGS:   74 10:15:55    -1176.622789        4.8933
BFGS:   75 10:15:55    -1176.686474        4.2274
BFGS:   76 10:15:55    -1176.751232        3.9569
BFGS:   77 10:15:55    -1176.835487        3.9923
BFGS:   78 10:15:55    -1176.935765        3.2480
BFGS:   79 10:15:55    -1177.015245        2.8896
BFGS:   80 10:15:55    -1177.053491        2.1030
BFGS:   81 10:15:55    -1177.078967        1.7938
BFGS:   82 10:15:56    -1177.102906        1.5291
BFGS:   83 10:15:56    -1177.123130        1.1630
BFGS:   84 10:15:56    -1177.139325        0.8193
BFGS:   85 10:15:56    -1177.152056        0.6333
BFGS:   86 10:15:56    -1177.158029        0.4874
BFGS:   87 10:15:56    -1177.161126        0.3388
BFGS:   88 10:15:56    -1177.162883        0.3140
BFGS:   89 10:15:56    -1177.164145        0.3111
BFGS:   90 10:15:56    -1177.164981        0.3169
BFGS:   91 10:15:56    -1177.165911        0.3448
BFGS:   92 10:15:56    -1177.166586        0.3159
BFGS:   93 10:15:56    -1177.166965        0.2882
BFGS:   94 10:15:56    -1177.167255        0.2283
BFGS:   95 10:15:56    -1177.167645        0.1469
BFGS:   96 10:15:56    -1177.167914        0.1050
BFGS:   97 10:15:56    -1177.168096        0.0681
