      Step     Time          Energy         fmax
BFGS:    0 10:16:25    -1057.156368       59.5459
BFGS:    1 10:16:25    -1062.089331       36.6627
BFGS:    2 10:16:25    -1065.191241       34.1260
BFGS:    3 10:16:25    -1067.669259       23.2212
BFGS:    4 10:16:25    -1070.046772       19.1546
BFGS:    5 10:16:25    -1071.978700       14.6356
BFGS:    6 10:16:25    -1073.510520       11.6573
BFGS:    7 10:16:25    -1074.820845        9.3288
BFGS:    8 10:16:25    -1076.005822        8.0625
BFGS:    9 10:16:25    -1077.103029        6.9825
BFGS:   10 10:16:25    -1078.195141        5.9466
BFGS:   11 10:16:25    -1079.137319        5.0034
BFGS:   12 10:16:25    -1079.906096        4.2859
BFGS:   13 10:16:25    -1080.533423        3.8143
BFGS:   14 10:16:25    -1081.080678        3.3640
BFGS:   15 10:16:25    -1081.563092        2.6856
BFGS:   16 10:16:25    -1082.009455        1.9990
BFGS:   17 10:16:25    -1082.416970        1.7512
BFGS:   18 10:16:25    -1082.790804        2.5476
BFGS:   19 10:16:25    -1083.174714        3.4560
BFGS:   20 10:16:25    -1083.522957        3.9345
BFGS:   21 10:16:25    -1083.818825        3.7970
BFGS:   22 10:16:25    -1084.048397        3.1218
BFGS:   23 10:16:25    -1084.220138        2.1017
BFGS:   24 10:16:25    -1084.359956        2.0303
BFGS:   25 10:16:25    -1084.489910        2.2457
BFGS:   26 10:16:25    -1084.625809        2.4225
BFGS:   27 10:16:25    -1084.761181        2.5579
BFGS:   28 10:16:25    -1084.892183        2.6682
BFGS:   29 10:16:25    -1085.022524        2.7877
BFGS:   30 10:16:25    -1085.163077        2.8490
BFGS:   31 10:16:25    -1085.323279        3.3815
BFGS:   32 10:16:25    -1085.513081        4.2365
BFGS:   33 10:16:25    -1085.744631        5.1715
BFGS:   34 10:16:25    -1086.027943        6.0863
BFGS:   35 10:16:25    -1086.360741        6.8206
BFGS:   36 10:16:25    -1086.728032        7.1862
BFGS:   37 10:16:26    -1087.104671        7.0642
BFGS:   38 10:16:26    -1087.463609        6.4494
BFGS:   39 10:16:26    -1087.789637        5.4659
BFGS:   40 10:16:26    -1088.083556        4.3485
BFGS:   41 10:16:26    -1088.363312        3.4300
BFGS:   42 10:16:26    -1088.648516        3.4414
BFGS:   43 10:16:26    -1088.932036        4.1316
BFGS:   44 10:16:26    -1089.206788        4.8209
BFGS:   45 10:16:26    -1089.465397        5.5098
BFGS:   46 10:16:26    -1089.703762        6.3179
BFGS:   47 10:16:26    -1089.923643        7.9865
BFGS:   48 10:16:26    -1090.128366        9.9582
BFGS:   49 10:16:26    -1090.317682       12.0511
BFGS:   50 10:16:26    -1090.486050       13.8954
BFGS:   51 10:16:26    -1090.655160       14.8210
BFGS:   52 10:16:26    -1090.860108       14.8071
BFGS:   53 10:16:26    -1091.053644       12.0791
BFGS:   54 10:16:26    -1091.243082       11.2117
BFGS:   55 10:16:26    -1091.530398        7.9409
BFGS:   56 10:16:26    -1091.777870        6.1712
BFGS:   57 10:16:26    -1091.988611        4.9325
BFGS:   58 10:16:26    -1092.175691        4.3532
BFGS:   59 10:16:26    -1092.330234        4.2928
BFGS:   60 10:16:26    -1092.477645        4.5044
BFGS:   61 10:16:26    -1092.626886        4.7754
BFGS:   62 10:16:26    -1092.765094        4.8467
BFGS:   63 10:16:26    -1092.878881        4.7238
BFGS:   64 10:16:26    -1092.984399        4.4768
BFGS:   65 10:16:26    -1093.086509        4.2021
BFGS:   66 10:16:26    -1093.188111        3.9174
BFGS:   67 10:16:26    -1093.289004        3.6521
BFGS:   68 10:16:26    -1093.390156        3.3970
BFGS:   69 10:16:26    -1093.491421        3.1631
BFGS:   70 10:16:26    -1093.592190        2.9341
BFGS:   71 10:16:26    -1093.690000        2.7161
BFGS:   72 10:16:26    -1093.784753        2.4965
BFGS:   73 10:16:26    -1093.874905        2.2860
BFGS:   74 10:16:26    -1093.961841        2.0749
BFGS:   75 10:16:26    -1094.044880        1.8751
BFGS:   76 10:16:26    -1094.125804        1.6768
BFGS:   77 10:16:26    -1094.203723        1.4874
BFGS:   78 10:16:27    -1094.280398        1.2944
BFGS:   79 10:16:27    -1094.354543        1.1009
BFGS:   80 10:16:27    -1094.428421        0.9084
BFGS:   81 10:16:27    -1094.499676        0.8348
BFGS:   82 10:16:27    -1094.572625        0.7506
BFGS:   83 10:16:27    -1094.632944        0.6959
BFGS:   84 10:16:27    -1094.673903        0.6003
BFGS:   85 10:16:27    -1094.704899        0.6588
BFGS:   86 10:16:27    -1094.725967        0.5405
BFGS:   87 10:16:27    -1094.744363        0.3438
BFGS:   88 10:16:27    -1094.751916        0.2536
BFGS:   89 10:16:27    -1094.757298        0.2318
BFGS:   90 10:16:27    -1094.763114        0.2458
BFGS:   91 10:16:27    -1094.766168        0.2143
BFGS:   92 10:16:27    -1094.767694        0.1796
BFGS:   93 10:16:27    -1094.768569        0.1790
BFGS:   94 10:16:27    -1094.769291        0.1887
BFGS:   95 10:16:27    -1094.769775        0.1779
BFGS:   96 10:16:27    -1094.769991        0.1593
BFGS:   97 10:16:27    -1094.770150        0.1391
BFGS:   98 10:16:27    -1094.770326        0.1119
BFGS:   99 10:16:27    -1094.770497        0.0825
