      Step     Time          Energy         fmax
BFGS:    0 20:39:28     -983.541491       48.6450
BFGS:    1 20:39:28     -997.258648       36.2715
BFGS:    2 20:39:28    -1006.987809       38.0198
BFGS:    3 20:39:28    -1015.923570       30.0362
BFGS:    4 20:39:28    -1022.661190       28.5118
BFGS:    5 20:39:28    -1027.666576       26.7083
BFGS:    6 20:39:28    -1031.779727       24.4154
BFGS:    7 20:39:28    -1035.823183       23.7394
BFGS:    8 20:39:28    -1039.778809       20.7383
BFGS:    9 20:39:28    -1043.462436       20.0996
BFGS:   10 20:39:28    -1046.741973       17.8409
BFGS:   11 20:39:28    -1049.523715       16.3027
BFGS:   12 20:39:28    -1052.056486       14.7559
BFGS:   13 20:39:28    -1054.451608       13.2814
BFGS:   14 20:39:28    -1056.753218       11.8393
BFGS:   15 20:39:28    -1058.938855       10.4226
BFGS:   16 20:39:28    -1060.935682        9.3747
BFGS:   17 20:39:28    -1062.719885        8.5587
BFGS:   18 20:39:28    -1064.345304        8.0993
BFGS:   19 20:39:28    -1065.860373        7.4126
BFGS:   20 20:39:28    -1067.171220        7.1093
BFGS:   21 20:39:28    -1068.502564       15.8388
BFGS:   22 20:39:28    -1069.645203       15.9346
BFGS:   23 20:39:28    -1070.698922       15.5249
BFGS:   24 20:39:28    -1071.738968       15.1814
BFGS:   25 20:39:28    -1072.778995       14.5398
BFGS:   26 20:39:28    -1073.841027       13.8665
BFGS:   27 20:39:28    -1074.904190       12.9231
BFGS:   28 20:39:28    -1075.970748       11.9438
BFGS:   29 20:39:29    -1077.051559       10.7847
BFGS:   30 20:39:29    -1078.150479        9.5389
BFGS:   31 20:39:29    -1079.256323        8.2128
BFGS:   32 20:39:29    -1080.362260        6.8943
BFGS:   33 20:39:29    -1081.460923        5.6141
BFGS:   34 20:39:29    -1082.541815        4.6581
BFGS:   35 20:39:29    -1083.580183        5.2913
BFGS:   36 20:39:29    -1084.564866        5.9784
BFGS:   37 20:39:29    -1085.476017        6.5370
BFGS:   38 20:39:29    -1086.279846        6.8348
BFGS:   39 20:39:29    -1087.002008        6.8564
BFGS:   40 20:39:29    -1087.655615        6.6292
BFGS:   41 20:39:29    -1088.247604        6.2011
BFGS:   42 20:39:29    -1088.782967        5.6195
BFGS:   43 20:39:29    -1089.265682        4.9008
BFGS:   44 20:39:29    -1089.698724        4.0124
BFGS:   45 20:39:29    -1090.069887        2.9707
BFGS:   46 20:39:29    -1090.379421        2.2016
BFGS:   47 20:39:29    -1090.640838        2.1326
BFGS:   48 20:39:29    -1090.868725        2.1213
BFGS:   49 20:39:29    -1091.074909        2.1552
BFGS:   50 20:39:29    -1091.266686        2.2026
BFGS:   51 20:39:29    -1091.448678        2.2247
BFGS:   52 20:39:29    -1091.614819        2.1791
BFGS:   53 20:39:29    -1091.760963        2.0396
BFGS:   54 20:39:29    -1091.889680        1.8097
BFGS:   55 20:39:29    -1092.002684        1.4985
BFGS:   56 20:39:29    -1092.095413        1.1687
BFGS:   57 20:39:29    -1092.154335        1.1529
BFGS:   58 20:39:29    -1092.214770        1.0900
BFGS:   59 20:39:29    -1092.251898        1.0714
BFGS:   60 20:39:29    -1092.292904        1.0584
BFGS:   61 20:39:29    -1092.333889        0.9392
BFGS:   62 20:39:29    -1092.373297        0.8670
BFGS:   63 20:39:29    -1092.403575        0.8221
BFGS:   64 20:39:29    -1092.430330        0.9449
BFGS:   65 20:39:29    -1092.450901        1.0346
BFGS:   66 20:39:29    -1092.468592        1.0326
BFGS:   67 20:39:29    -1092.484063        0.9271
BFGS:   68 20:39:29    -1092.496469        0.7455
BFGS:   69 20:39:29    -1092.505190        0.5432
BFGS:   70 20:39:29    -1092.510459        0.4387
BFGS:   71 20:39:30    -1092.514271        0.3689
BFGS:   72 20:39:30    -1092.518334        0.3737
BFGS:   73 20:39:30    -1092.522106        0.3681
BFGS:   74 20:39:30    -1092.524753        0.4057
BFGS:   75 20:39:30    -1092.526554        0.3822
BFGS:   76 20:39:30    -1092.528026        0.3920
BFGS:   77 20:39:30    -1092.529569        0.3465
BFGS:   78 20:39:30    -1092.531299        0.3371
BFGS:   79 20:39:30    -1092.533084        0.2794
BFGS:   80 20:39:30    -1092.534711        0.2708
BFGS:   81 20:39:30    -1092.536099        0.2166
BFGS:   82 20:39:30    -1092.537327        0.2137
BFGS:   83 20:39:30    -1092.538478        0.1586
BFGS:   84 20:39:30    -1092.539494        0.1360
BFGS:   85 20:39:30    -1092.540223        0.1065
BFGS:   86 20:39:30    -1092.540665        0.0703
