1.000000000000000000e+01	1.620299758353256972e-02	8.475943246281680832e-02	1.348077077384221556e-01	9.783749969143001879e-02	9.928061687934447432e-02	1.346617963095792792e-01	1.488486576908889525e-01	1.368317757992036088e-01	2.199604382885357312e-01	8.684231183895667339e-02	5.605645812177623144e-02	2.122946624797987167e-02	8.471434748045031382e-02	1.517971526664286530e-01	3.168475905191261988e-01
1.600000000000000000e+01	1.464902833952096096e-03	2.452361449872474120e-02	2.653862599973806982e-02	3.878252456666673315e-02	2.886309457613274107e-02	2.848924192843487260e-02	5.123272488047142526e-02	1.716677380329600586e-02	2.535744289452654399e-02	1.785387842588133725e-02	8.991967436949424575e-03	9.229264832850546385e-03	3.333349336090279513e-03	3.289292005909209837e-02	1.484657242114153369e-02
2.700000000000000000e+01	6.598460533796521093e-04	1.540816519948803170e-02	1.233376328789538394e-02	3.043248226926491620e-02	2.347759400992042653e-02	3.131014821399314557e-02	2.196374435878611919e-02	9.432358784153526896e-03	1.680855240448110924e-02	3.593138071061021538e-02	1.286648547089643858e-02	1.484580186030548532e-02	4.805170015485223448e-03	2.923262921310635851e-02	1.168716504801842020e-02
4.600000000000000000e+01	5.461124036751583040e-03	2.047909848015174242e-02	1.783462240759253054e-02	2.371456949109196008e-02	2.021771065684157750e-02	1.326453425703227329e-01	1.307496955625155333e-01	4.192973251043984745e-02	1.230673290251762565e-02	5.031085145207832982e-02	5.293886991812488119e-02	2.656513060046494443e-02	1.470110488494159873e-02	2.245393031440080789e-01	3.615487863992741246e-01
7.700000000000000000e+01	3.976451611364200354e-03	1.386019134229596848e-02	1.369885403331804440e-02	2.419998897337679103e-02	1.277608185068549590e-02	5.638185185341989397e-02	7.039789004726494659e-02	2.499641958517129225e-02	1.670083722984444519e-02	3.134156406699848546e-02	3.772585902068763958e-02	2.119237506320279310e-02	1.491497590552979570e-02	9.073950877423625494e-02	2.084359687021437868e-01
1.290000000000000000e+02	2.337424419707278319e-03	1.108353006016726643e-02	1.011052981118796927e-02	1.698189023595294764e-02	1.041842055253034381e-02	4.031564595332765705e-02	3.510307646803732806e-02	1.649105836765739699e-02	1.110172333145364315e-02	2.751967648563239874e-02	2.542815651826329029e-02	1.737669105151921217e-02	1.315292471911113335e-02	4.744329532765694662e-02	9.188851414255343186e-02
2.150000000000000000e+02	1.589867552102447110e-03	8.925013065029163348e-03	7.860960792891434970e-03	1.396085143315918368e-02	1.056096761897230320e-02	2.865885539490212533e-02	2.815627876018465467e-02	1.281847269607274374e-02	9.344414879298738527e-03	2.228034548205651277e-02	2.102769826262733746e-02	1.747999219175554522e-02	1.347276615339746374e-02	3.296431710276009897e-02	6.103395612219950778e-02
3.590000000000000000e+02	8.895446674319096867e-04	7.588404973660543666e-03	7.267083382190213207e-03	1.036442818854781990e-02	8.870156125823709659e-03	2.245399776989885979e-02	2.352550126882364812e-02	9.835918825908892410e-03	9.733652021853250735e-03	1.663964821818528228e-02	1.557676811296010953e-02	1.205443401173561004e-02	1.124205384862280409e-02	2.517442228145972891e-02	3.653728567941030847e-02
5.990000000000000000e+02	5.236553385809465232e-04	6.846056132474295959e-03	7.042570013247847864e-03	8.479959977611086289e-03	8.623026661972623200e-03	1.472850934575808783e-02	1.530680896644460477e-02	8.141149209986058358e-03	1.046489406342977074e-02	1.161654433090385935e-02	1.165744368290982762e-02	1.036923150167828010e-02	9.011831633403636493e-03	1.719563092392452711e-02	2.429100854754836711e-02
1.000000000000000000e+03	8.237795775737532166e-04	7.687213500361461498e-03	7.473695839975181242e-03	1.024137470138053972e-02	8.963275924567465705e-03	1.596394334127359746e-02	1.755721717028102882e-02	2.555628579617974863e-02	1.410692647584861105e-02	2.134109524827879426e-02	2.673143831516933133e-02	1.034333846885399089e-02	9.276030400543720800e-03	3.075744686117123580e-02	2.726667269265320090e-02
