1.000000000000000000e+01	4.044661945842954687e+00	1.924206461789757627e+00	1.896885292813482948e+00	7.601307545350257655e-01	1.162905564910773348e+00	2.060524334172713079e+00	8.695787597149057246e-01	1.179700334809296480e+00	6.785769524751955606e-01	1.711038998873172901e+00	1.446127135881964065e+00	1.932994192811974266e+00	1.710223282834832936e+00	2.028023475457089830e+00	2.626165673126388267e+00
1.600000000000000000e+01	3.837864740570708366e-01	9.143595929833346903e-01	1.901205586936577818e+00	6.666734113411075802e-01	1.028910900295449737e+00	1.638018842089540295e+00	9.270557003543834496e-01	1.022756221584675052e+00	6.556487134024933106e-01	8.755311210491396601e-01	8.372780404127291298e-01	9.633279188971942686e-01	1.323231002469397621e+00	1.201781902135415470e+00	1.868344244279052546e+00
2.700000000000000000e+01	1.764470459530076141e-01	3.833615163945789939e-01	6.380156867973051371e-01	4.172028298876651609e-01	6.895443648487785682e-01	6.832830527634690121e-01	6.217474514073574321e-01	4.244965854734090160e-01	5.377491150740351111e-01	6.892226781024909377e-01	6.372801114870432215e-01	6.192039279011812836e-01	6.299494216076059194e-01	7.340109325702283138e-01	9.150651263512772360e-01
4.600000000000000000e+01	1.778709211802588230e-01	3.351532193751112776e-01	5.017653193184566929e-01	3.388044946757673981e-01	5.280170526530286734e-01	5.333568154301846498e-01	4.653780247827800642e-01	3.707936683365112285e-01	2.367293014714340060e-01	4.854291240387469952e-01	5.128358612901884328e-01	4.879858655307030002e-01	5.896809131338628385e-01	5.451521564892938265e-01	5.782187169946969574e-01
7.700000000000000000e+01	1.002262099250799815e-01	2.810240386034023596e-01	3.516241566677968944e-01	2.949158987592703229e-01	3.507157306143842135e-01	3.751833352057179494e-01	3.260866507286513394e-01	3.316961881148917657e-01	2.652981749056927963e-01	2.905894622284259099e-01	3.932020514530727984e-01	4.283092661108107158e-01	3.593489382906722707e-01	3.364932930503378716e-01	4.721914289489877459e-01
1.290000000000000000e+02	6.533800104417797350e-02	1.960367374968520204e-01	2.749243535753297385e-01	2.000786889565810966e-01	2.925864439049518650e-01	3.008017969542531866e-01	2.421509668155614747e-01	2.626892465832736945e-01	2.088566600815937313e-01	2.565821997998480875e-01	2.626149974509331964e-01	3.072304426217711826e-01	2.628937794095614344e-01	2.425115828598822521e-01	2.431176933771011239e-01
2.150000000000000000e+02	3.782154785418460202e-02	1.550164502988480020e-01	2.076916134760957711e-01	1.890099849511409358e-01	2.329988748735748738e-01	1.918987989862134536e-01	2.049372918176112224e-01	2.255375499520446692e-01	1.566271505410940790e-01	1.881379601937237800e-01	1.822931979846547368e-01	2.017379798668301749e-01	1.602725647375714269e-01	2.492913961938040268e-01	1.641695793753073784e-01
3.590000000000000000e+02	2.391979444181763226e-02	1.341683411503837575e-01	1.382642533552102537e-01	1.429350954402011376e-01	1.488381122364173803e-01	1.362363566038994056e-01	1.444735900447728372e-01	1.798690950444173098e-01	1.406145157530588330e-01	1.259958054710517139e-01	1.319064785437281673e-01	1.506445751266426714e-01	1.305832249320520722e-01	2.021653659460858343e-01	1.318557730682557994e-01
5.990000000000000000e+02	1.364269357875916473e-02	9.712549016251244283e-02	9.905700891241098205e-02	9.490167029630695861e-02	9.347910840302679769e-02	9.031728574997083259e-02	9.693340613619638724e-02	1.187518231477599495e-01	1.118618291148074095e-01	1.158052997476635565e-01	8.977746209504049169e-02	1.143537414853517120e-01	8.975527563475545201e-02	1.259550796892704438e-01	8.696839550501513083e-02
1.000000000000000000e+03	9.240067820678590435e-03	8.105012935128345919e-02	7.533703285383408499e-02	7.327479593081313858e-02	7.648928262283373469e-02	6.958164896284793621e-02	7.406365212280911769e-02	8.580833020177412729e-02	8.343875547512306923e-02	8.965671451670274850e-02	7.966056940622803784e-02	9.200245919520412541e-02	7.812584542906615692e-02	1.034969067282033167e-01	7.625896413455506007e-02
