1.000000000000000000e+01	2.800458633678634766e-03	2.899525728670774849e-01	1.104293041267412206e-01	1.496718865211041083e-01	5.088474302145590267e-02	1.785762738581638323e-02	2.845498137909620653e-02	3.689557007290055618e-02	1.294263014247770682e-01	9.791457007085822839e-02	4.658629516449137031e-01	4.188633506098705245e-02	1.228417740754262910e-01	2.477291274520067310e-01	5.848130886225583192e-01
1.600000000000000000e+01	8.478108954312522060e-04	2.344065747464424143e-01	8.739196505541600712e-02	5.899344128747902039e-02	5.512775576581687570e-02	7.285435682960742475e-03	6.325626686923947750e-02	9.263678475720459049e-02	6.665026751629249402e-02	6.009451823383766406e-02	2.504837401155639021e-01	4.314223120523236199e-02	2.733375511550172401e-02	6.619336913337910133e-02	2.640913969331172839e-01
2.700000000000000000e+01	3.403819380599056922e-04	2.392701552009982302e-01	1.297547714378392281e-01	3.772243350695150127e-02	1.227742378780056626e-01	1.069293945389195033e-02	7.770504813250167508e-02	8.264075661719033628e-02	4.733232199206794527e-02	6.684567128994983731e-02	6.154057136511267151e-02	8.425073776639373235e-02	5.306433418337024727e-02	7.116485337289539526e-02	1.006522342754118116e-01
4.600000000000000000e+01	1.283493721988703982e-04	5.658753926221785774e-02	5.940733227030547958e-02	3.218230150721243521e-02	1.249360034979869576e-02	1.330538890887395659e-02	2.212122909438465554e-02	5.905618948206901170e-02	4.315949357301581552e-02	2.092189631619323364e-02	2.512391252305945510e-02	3.804999386697109631e-02	2.697202846264644058e-02	2.579105397414612269e-02	3.591490996935273183e-02
7.700000000000000000e+01	1.202421505903424607e-04	4.053101190390000913e-02	3.590892501809454795e-02	4.044991197361160612e-02	6.986017633682507257e-03	8.149432776565211298e-03	1.355610251702572822e-02	2.856064804823668993e-02	4.032390461594680120e-02	1.318803208676632387e-02	1.988270889776945841e-02	3.265535363931001273e-02	1.295859864985176614e-02	1.601169975749499111e-02	1.577549808900129136e-02
1.290000000000000000e+02	2.751073947089826416e-03	1.139098789724665578e-01	1.934506760829247940e-01	3.330650425713467810e-01	2.603713714237005372e-01	9.105985249894472944e-02	2.034159081293345217e-01	2.629745440596591433e-01	3.794694095137749468e-01	1.556556981844183507e-01	1.845517418912525631e-01	1.923946779904794901e-01	1.707068145727301534e-01	6.425598605617678372e-01	9.649753101714999559e-01
2.150000000000000000e+02	1.865741669198774056e-03	6.467502938230383636e-02	8.473133081846813408e-02	1.706425297921178863e-01	1.683550233811176577e-01	7.208378537934462260e-02	1.245994914103807222e-01	2.298084553149631060e-01	3.302530038405229185e-01	1.174562325201467944e-01	1.935708477758950607e-01	1.650344658272311638e-01	1.083756807867017197e-01	2.411829268389182879e-01	2.896591034060810865e-01
3.590000000000000000e+02	2.020448352965411015e-03	9.976231468133019142e-02	1.128340762717469498e-01	1.335921742047721517e-01	7.563257121529495808e-02	1.154486192395159927e-01	3.122159509779511843e-01	1.956865038998931716e-01	2.329549872490253304e-01	1.097540754529357510e-01	1.845566834031906744e-01	1.473336329486480134e-01	2.513880390670115150e-01	1.918490381481910978e-01	2.343456826080803357e-01
5.990000000000000000e+02	1.184428233460956036e-03	6.505637681695133900e-02	1.172467438584216121e-01	7.052470865270001055e-02	7.732285102221891915e-02	5.032635546622241107e-02	1.690388195227212620e-01	1.106743879816076831e-01	1.395522547292370186e-01	5.665586182090990436e-02	4.631421369279852679e-02	9.019387816879691211e-02	1.072038961523140016e-01	1.106705656610971616e-01	1.439786711409095921e-01
1.000000000000000000e+03	2.208652650688371858e-03	1.932493708334707128e-01	1.459319572156312084e-01	1.376888878553397533e-01	6.800214609506143038e-02	1.594771839922409229e-01	1.202345401010622150e-01	1.971362115180556318e-01	1.574030907342535424e-01	8.087215999938140998e-02	6.399227211091658429e-02	1.459911365677598882e-01	9.212619366393137721e-02	1.649736711101369158e-01	1.117638989050752513e-01
