                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:56:29      -38.310440       31.3176
BFGSLineSearch:    1[  1] 11:56:29      -47.336025       16.7005
BFGSLineSearch:    2[  3] 11:56:29      -52.386077       16.6085
BFGSLineSearch:    3[  5] 11:56:29      -56.462562       15.1732
BFGSLineSearch:    4[  7] 11:56:29      -58.460874       13.8146
BFGSLineSearch:    5[  9] 11:56:29      -59.910371       12.3003
BFGSLineSearch:    6[ 11] 11:56:29      -63.000413       13.7784
BFGSLineSearch:    7[ 13] 11:56:29      -64.744370       16.5587
BFGSLineSearch:    8[ 15] 11:56:29      -67.192960       16.5338
BFGSLineSearch:    9[ 17] 11:56:29      -68.659431       22.7112
BFGSLineSearch:   10[ 19] 11:56:29      -70.087701       33.6333
BFGSLineSearch:   11[ 21] 11:56:29      -71.985743       29.5380
BFGSLineSearch:   12[ 23] 11:56:29      -74.076961       32.4605
BFGSLineSearch:   13[ 26] 11:56:29      -75.093430       32.3246
BFGSLineSearch:   14[ 28] 11:56:30      -76.120882       27.8813
BFGSLineSearch:   15[ 29] 11:56:30      -78.495850       16.3145
BFGSLineSearch:   16[ 31] 11:56:30      -81.267083       15.3422
BFGSLineSearch:   17[ 33] 11:56:30      -83.902553       14.2204
BFGSLineSearch:   18[ 35] 11:56:30      -84.632744       12.9282
BFGSLineSearch:   19[ 37] 11:56:30      -85.986243       10.4841
BFGSLineSearch:   20[ 39] 11:56:30      -86.873583        9.5722
BFGSLineSearch:   21[ 41] 11:56:30      -87.518952       10.1885
BFGSLineSearch:   22[ 43] 11:56:30      -88.034906        8.9089
BFGSLineSearch:   23[ 45] 11:56:30      -88.382642        6.8831
BFGSLineSearch:   24[ 47] 11:56:30      -88.824508        6.1382
BFGSLineSearch:   25[ 49] 11:56:30      -89.212328        8.9492
BFGSLineSearch:   26[ 51] 11:56:30      -89.803274        8.5717
BFGSLineSearch:   27[ 54] 11:56:30      -90.223517        8.6848
BFGSLineSearch:   28[ 56] 11:56:30      -90.621843        8.3671
BFGSLineSearch:   29[ 58] 11:56:31      -90.824813        6.6288
BFGSLineSearch:   30[ 60] 11:56:31      -91.247357        4.3262
BFGSLineSearch:   31[ 62] 11:56:31      -91.390911        4.2828
BFGSLineSearch:   32[ 64] 11:56:31      -91.515548        3.9158
BFGSLineSearch:   33[ 66] 11:56:31      -91.619665        2.8353
BFGSLineSearch:   34[ 68] 11:56:31      -91.685565        2.1473
BFGSLineSearch:   35[ 70] 11:56:31      -91.718888        1.5528
BFGSLineSearch:   36[ 72] 11:56:31      -91.745739        1.2424
BFGSLineSearch:   37[ 74] 11:56:31      -91.760771        1.0506
BFGSLineSearch:   38[ 77] 11:56:31      -91.832161        2.6096
BFGSLineSearch:   39[ 82] 11:56:31      -93.752143       12.0427
BFGSLineSearch:   40[ 85] 11:56:31      -93.754463       11.9279
BFGSLineSearch:   41[ 87] 11:56:31      -94.683707       17.4225
BFGSLineSearch:   42[ 88] 11:56:31      -96.238012        9.5635
BFGSLineSearch:   43[ 89] 11:56:32      -96.944709        4.2483
BFGSLineSearch:   44[ 91] 11:56:32      -97.035707        3.4735
BFGSLineSearch:   45[ 93] 11:56:32      -97.087942        2.3110
BFGSLineSearch:   46[ 94] 11:56:32      -97.104181        1.6216
BFGSLineSearch:   47[ 95] 11:56:32      -97.113900        0.7613
BFGSLineSearch:   48[ 96] 11:56:32      -97.117575        0.1868
BFGSLineSearch:   49[ 97] 11:56:32      -97.118464        0.1725
BFGSLineSearch:   50[ 98] 11:56:32      -97.118865        0.1557
BFGSLineSearch:   51[100] 11:56:32      -97.119556        0.2451
BFGSLineSearch:   52[102] 11:56:32      -97.121846        0.4015
BFGSLineSearch:   53[105] 11:56:32      -97.127347        1.1982
BFGSLineSearch:   54[108] 11:56:32      -97.133398        2.0891
BFGSLineSearch:   55[112] 11:56:32      -97.199558       10.2086
BFGSLineSearch:   56[114] 11:56:32      -97.224585       14.4672
BFGSLineSearch:   57[116] 11:56:32      -97.273805       17.3587
BFGSLineSearch:   58[118] 11:56:32      -97.551881       15.0253
BFGSLineSearch:   59[120] 11:56:33      -98.058080       15.9519
BFGSLineSearch:   60[121] 11:56:33      -98.858929       13.7320
BFGSLineSearch:   61[123] 11:56:33      -99.380637        6.6667
BFGSLineSearch:   62[124] 11:56:33      -99.725757        2.2797
BFGSLineSearch:   63[125] 11:56:33      -99.771779        0.8002
BFGSLineSearch:   64[126] 11:56:33      -99.778636        0.4503
BFGSLineSearch:   65[127] 11:56:33      -99.780518        0.0734
