                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:58:03      -30.594229       12.9015
BFGSLineSearch:    1[  2] 11:58:04      -33.786899       20.6347
BFGSLineSearch:    2[  4] 11:58:04      -37.183569       12.8132
BFGSLineSearch:    3[  7] 11:58:04      -41.280765       14.0630
BFGSLineSearch:    4[  9] 11:58:04      -42.953002       14.9449
BFGSLineSearch:    5[ 11] 11:58:04      -44.526251       24.1289
BFGSLineSearch:    6[ 13] 11:58:04      -45.785255       17.9947
BFGSLineSearch:    7[ 15] 11:58:04      -47.996188       18.3692
BFGSLineSearch:    8[ 17] 11:58:04      -49.718021       18.5086
BFGSLineSearch:    9[ 19] 11:58:04      -52.514716       24.7935
BFGSLineSearch:   10[ 20] 11:58:04      -58.687151       26.0084
BFGSLineSearch:   11[ 22] 11:58:04      -60.226649       26.2574
BFGSLineSearch:   12[ 24] 11:58:04      -61.926047       17.3331
BFGSLineSearch:   13[ 26] 11:58:04      -63.273677       22.4831
BFGSLineSearch:   14[ 28] 11:58:04      -64.979753       14.5200
BFGSLineSearch:   15[ 30] 11:58:04      -65.681267       10.2135
BFGSLineSearch:   16[ 32] 11:58:04      -66.218189        7.8876
BFGSLineSearch:   17[ 34] 11:58:05      -66.813470        6.5691
BFGSLineSearch:   18[ 36] 11:58:05      -67.214550        5.2246
BFGSLineSearch:   19[ 38] 11:58:05      -67.451527        4.6160
BFGSLineSearch:   20[ 40] 11:58:05      -67.614510        4.0216
BFGSLineSearch:   21[ 42] 11:58:05      -67.721113        5.0837
BFGSLineSearch:   22[ 45] 11:58:05      -69.473221       17.0815
BFGSLineSearch:   23[ 48] 11:58:05      -69.569767       19.0690
BFGSLineSearch:   24[ 50] 11:58:05      -70.270582       23.8818
BFGSLineSearch:   25[ 53] 11:58:05      -70.664514       20.8725
BFGSLineSearch:   26[ 55] 11:58:05      -71.656825       20.1347
BFGSLineSearch:   27[ 57] 11:58:05      -72.658301       21.8162
BFGSLineSearch:   28[ 59] 11:58:05      -75.154620       18.0906
BFGSLineSearch:   29[ 61] 11:58:05      -76.335556       16.1374
BFGSLineSearch:   30[ 62] 11:58:05      -78.933116       10.9744
BFGSLineSearch:   31[ 64] 11:58:05      -79.408227       11.9205
BFGSLineSearch:   32[ 66] 11:58:06      -79.946509        7.3298
BFGSLineSearch:   33[ 68] 11:58:06      -80.427502        6.5165
BFGSLineSearch:   34[ 70] 11:58:06      -80.731461        5.4070
BFGSLineSearch:   35[ 72] 11:58:06      -81.349618        9.3687
BFGSLineSearch:   36[ 74] 11:58:06      -81.839256       10.6335
BFGSLineSearch:   37[ 76] 11:58:06      -82.298033        9.7866
BFGSLineSearch:   38[ 77] 11:58:06      -83.385458       12.9020
BFGSLineSearch:   39[ 80] 11:58:06      -85.641950       10.7056
BFGSLineSearch:   40[ 82] 11:58:06      -86.545652       12.9367
