                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:55:06      -31.532366       15.5068
BFGSLineSearch:    1[  2] 11:55:06      -36.979287       11.6062
BFGSLineSearch:    2[  4] 11:55:06      -40.913421       13.5489
BFGSLineSearch:    3[  6] 11:55:06      -44.698222       18.2661
BFGSLineSearch:    4[  8] 11:55:06      -46.531066       14.4855
BFGSLineSearch:    5[ 10] 11:55:06      -47.148729       13.6293
BFGSLineSearch:    6[ 12] 11:55:07      -48.425386       11.6930
BFGSLineSearch:    7[ 13] 11:55:07      -51.207764       13.2918
BFGSLineSearch:    8[ 15] 11:55:07      -51.993354       14.0703
BFGSLineSearch:    9[ 17] 11:55:07      -52.875093       14.8783
BFGSLineSearch:   10[ 19] 11:55:07      -54.222988       12.3226
BFGSLineSearch:   11[ 21] 11:55:07      -55.620346       11.0051
BFGSLineSearch:   12[ 23] 11:55:07      -56.887808       16.4842
BFGSLineSearch:   13[ 25] 11:55:07      -58.081678       23.8371
BFGSLineSearch:   14[ 28] 11:55:07      -58.450878       26.8842
BFGSLineSearch:   15[ 30] 11:55:07      -60.169843       16.0698
BFGSLineSearch:   16[ 32] 11:55:07      -62.158095       15.6240
BFGSLineSearch:   17[ 33] 11:55:07      -66.809941       23.7117
BFGSLineSearch:   18[ 35] 11:55:07      -68.204587       24.5267
BFGSLineSearch:   19[ 36] 11:55:07      -71.267482       42.5748
BFGSLineSearch:   20[ 38] 11:55:07      -72.115004       31.4390
BFGSLineSearch:   21[ 40] 11:55:07      -75.067624       28.6210
BFGSLineSearch:   22[ 42] 11:55:07      -77.120921       35.7097
BFGSLineSearch:   23[ 44] 11:55:08      -79.810942       18.2495
BFGSLineSearch:   24[ 46] 11:55:08      -83.533971       14.2161
BFGSLineSearch:   25[ 48] 11:55:08      -84.467248       12.0156
BFGSLineSearch:   26[ 50] 11:55:08      -85.614163        9.9369
BFGSLineSearch:   27[ 52] 11:55:08      -86.587812       10.0125
BFGSLineSearch:   28[ 54] 11:55:08      -87.251499        8.2708
BFGSLineSearch:   29[ 56] 11:55:08      -87.752087       11.9185
BFGSLineSearch:   30[ 58] 11:55:08      -88.534280       12.8020
BFGSLineSearch:   31[ 60] 11:55:08      -89.272158       10.0127
BFGSLineSearch:   32[ 62] 11:55:08      -89.603404       10.4374
BFGSLineSearch:   33[ 64] 11:55:08      -90.216939       10.7881
BFGSLineSearch:   34[ 66] 11:55:08      -90.763713        7.6875
BFGSLineSearch:   35[ 68] 11:55:08      -90.991401        8.7038
BFGSLineSearch:   36[ 70] 11:55:08      -91.317845        4.0118
BFGSLineSearch:   37[ 72] 11:55:08      -91.461418        3.4194
BFGSLineSearch:   38[ 74] 11:55:08      -91.684239        4.7089
BFGSLineSearch:   39[ 76] 11:55:09      -91.914932        6.5140
BFGSLineSearch:   40[ 81] 11:55:09      -94.025505       11.2337
BFGSLineSearch:   41[ 84] 11:55:09      -94.084836       11.6171
BFGSLineSearch:   42[ 85] 11:55:09      -95.497063        8.0544
BFGSLineSearch:   43[ 87] 11:55:09      -96.096207        5.7967
BFGSLineSearch:   44[ 89] 11:55:09      -96.439713        3.2308
BFGSLineSearch:   45[ 91] 11:55:09      -96.574314        3.0454
BFGSLineSearch:   46[ 92] 11:55:09      -96.758389        3.2439
BFGSLineSearch:   47[ 94] 11:55:09      -96.877560        2.4501
BFGSLineSearch:   48[ 95] 11:55:09      -96.974169        2.2135
BFGSLineSearch:   49[ 96] 11:55:09      -97.047068        1.7554
BFGSLineSearch:   50[ 97] 11:55:09      -97.124755        1.3991
BFGSLineSearch:   51[ 98] 11:55:09      -97.160982        1.5965
BFGSLineSearch:   52[ 99] 11:55:09      -97.195965        0.6183
BFGSLineSearch:   53[100] 11:55:09      -97.203179        0.4487
BFGSLineSearch:   54[101] 11:55:09      -97.205020        0.1999
BFGSLineSearch:   55[102] 11:55:09      -97.205897        0.1404
BFGSLineSearch:   56[103] 11:55:09      -97.206229        0.0950
