                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:   28[ 65] 12:00:22      -68.804258       13.1354
BFGSLineSearch:   29[ 68] 12:00:22      -70.594387       14.2122
BFGSLineSearch:   30[ 70] 12:00:22      -71.055411       13.7431
BFGSLineSearch:   31[ 72] 12:00:22      -72.085703        6.1359
BFGSLineSearch:   32[ 74] 12:00:22      -72.388721        3.4030
BFGSLineSearch:   33[ 76] 12:00:22      -72.530282        2.8044
BFGSLineSearch:   34[ 78] 12:00:22      -72.678143        1.5058
BFGSLineSearch:   35[ 80] 12:00:22      -72.753165        1.1836
BFGSLineSearch:   36[ 81] 12:00:22      -72.785928        0.9604
BFGSLineSearch:   37[ 82] 12:00:22      -72.814849        1.0445
BFGSLineSearch:   38[ 84] 12:00:22      -72.863336        1.6438
BFGSLineSearch:   39[ 89] 12:00:22      -79.917628       18.1911
BFGSLineSearch:   40[ 92] 12:00:23      -79.919618       18.9806
BFGSLineSearch:   41[ 95] 12:00:23      -81.070325       17.0230
BFGSLineSearch:   42[ 97] 12:00:23      -81.960156       11.0784
BFGSLineSearch:   43[ 99] 12:00:23      -83.992789        9.1497
BFGSLineSearch:   44[101] 12:00:23      -84.518519       10.9253
BFGSLineSearch:   45[103] 12:00:23      -85.723449       11.3366
BFGSLineSearch:   46[106] 12:00:23      -87.468375       11.2130
BFGSLineSearch:   47[108] 12:00:23      -88.327024       12.1460
BFGSLineSearch:   48[110] 12:00:23      -89.502102       11.1969
BFGSLineSearch:   49[113] 12:00:23      -91.472464       18.2614
BFGSLineSearch:   50[115] 12:00:23      -92.033981       14.1615
BFGSLineSearch:   51[117] 12:00:23      -92.727107        7.0413
BFGSLineSearch:   52[118] 12:00:23      -93.399502        6.4900
BFGSLineSearch:   53[120] 12:00:23      -93.796527        4.9212
BFGSLineSearch:   54[121] 12:00:23      -94.022216        2.8993
BFGSLineSearch:   55[122] 12:00:24      -94.149341        2.7678
BFGSLineSearch:   56[123] 12:00:24      -94.229551        2.4482
BFGSLineSearch:   57[124] 12:00:24      -94.288997        2.6663
BFGSLineSearch:   58[125] 12:00:24      -94.337187        1.9111
BFGSLineSearch:   59[126] 12:00:24      -94.372524        1.6260
BFGSLineSearch:   60[127] 12:00:24      -94.396992        0.9028
BFGSLineSearch:   61[129] 12:00:24      -94.436355        2.0595
BFGSLineSearch:   62[134] 12:00:24      -97.022811        6.9993
BFGSLineSearch:   63[137] 12:00:24      -97.024074        7.4665
BFGSLineSearch:   64[139] 12:00:24      -97.610544        9.0378
BFGSLineSearch:   65[141] 12:00:24      -98.256533        6.9162
BFGSLineSearch:   66[142] 12:00:24      -98.866503        6.5245
BFGSLineSearch:   67[144] 12:00:24      -99.053908        2.4873
BFGSLineSearch:   68[147] 12:00:24      -99.435902        9.4859
BFGSLineSearch:   69[150] 12:00:24      -99.550932       12.0315
BFGSLineSearch:   70[151] 12:00:25      -99.890786       10.3244
BFGSLineSearch:   71[152] 12:00:25     -100.624668        7.5457
BFGSLineSearch:   72[155] 12:00:25     -101.547248        4.6221
BFGSLineSearch:   73[156] 12:00:25     -101.679570        2.5501
BFGSLineSearch:   74[157] 12:00:25     -101.727855        1.6727
BFGSLineSearch:   75[159] 12:00:25     -101.745563        1.3563
BFGSLineSearch:   76[161] 12:00:25     -101.755911        0.5727
BFGSLineSearch:   77[162] 12:00:25     -101.761300        0.3050
BFGSLineSearch:   78[163] 12:00:25     -101.764682        0.2780
BFGSLineSearch:   79[165] 12:00:25     -101.770680        1.2430
BFGSLineSearch:   80[170] 12:00:25     -102.023420        6.3482
BFGSLineSearch:   81[173] 12:00:25     -102.024460        6.3189
BFGSLineSearch:   82[175] 12:00:25     -102.345895        4.8362
BFGSLineSearch:   83[177] 12:00:25     -103.431004       15.0063
BFGSLineSearch:   84[179] 12:00:25     -104.087621       20.2128
BFGSLineSearch:   85[181] 12:00:25     -104.951218       21.9161
BFGSLineSearch:   86[182] 12:00:25     -107.632718        9.7026
BFGSLineSearch:   87[183] 12:00:26     -108.709245        9.8283
BFGSLineSearch:   88[185] 12:00:26     -109.749766        7.2095
BFGSLineSearch:   89[186] 12:00:26     -110.520915        5.0793
BFGSLineSearch:   90[187] 12:00:26     -110.680249        2.6186
BFGSLineSearch:   91[188] 12:00:26     -110.748378        1.4419
BFGSLineSearch:   92[189] 12:00:26     -110.769643        0.6077
BFGSLineSearch:   93[190] 12:00:26     -110.774391        0.2649
BFGSLineSearch:   94[191] 12:00:26     -110.776465        0.2021
BFGSLineSearch:   95[192] 12:00:26     -110.776733        0.1055
BFGSLineSearch:   96[193] 12:00:26     -110.776786        0.0212
