                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:57:20      -30.582572       21.4491
BFGSLineSearch:    1[  2] 11:57:20      -37.327954       16.2373
BFGSLineSearch:    2[  4] 11:57:20      -41.797984       18.2396
BFGSLineSearch:    3[  6] 11:57:20      -44.857545       12.5188
BFGSLineSearch:    4[  8] 11:57:20      -46.441541       14.1888
BFGSLineSearch:    5[ 10] 11:57:20      -47.988179       15.4095
BFGSLineSearch:    6[ 12] 11:57:20      -48.878639       12.0410
BFGSLineSearch:    7[ 14] 11:57:20      -49.891601       15.4231
BFGSLineSearch:    8[ 17] 11:57:20      -51.822897       16.8703
BFGSLineSearch:    9[ 19] 11:57:20      -52.641838       17.3455
BFGSLineSearch:   10[ 21] 11:57:21      -54.851532       17.4401
BFGSLineSearch:   11[ 22] 11:57:21      -59.664500       15.5510
BFGSLineSearch:   12[ 24] 11:57:21      -60.461894       19.6937
BFGSLineSearch:   13[ 26] 11:57:21      -61.328391       13.1264
BFGSLineSearch:   14[ 28] 11:57:21      -61.860034       18.5281
BFGSLineSearch:   15[ 30] 11:57:21      -63.343974       18.9233
BFGSLineSearch:   16[ 32] 11:57:21      -65.119786       15.0840
BFGSLineSearch:   17[ 34] 11:57:21      -66.432657       19.3557
BFGSLineSearch:   18[ 37] 11:57:21      -70.018702       34.3613
BFGSLineSearch:   19[ 39] 11:57:21      -70.830388       46.2424
BFGSLineSearch:   20[ 41] 11:57:21      -73.639504       43.4887
BFGSLineSearch:   21[ 44] 11:57:21      -74.775497       43.9488
BFGSLineSearch:   22[ 46] 11:57:21      -77.684540       51.8266
BFGSLineSearch:   23[ 48] 11:57:21      -81.047227       35.5091
BFGSLineSearch:   24[ 51] 11:57:22      -82.471192       25.2317
BFGSLineSearch:   25[ 53] 11:57:22      -84.855441       25.4908
BFGSLineSearch:   26[ 55] 11:57:22      -87.251481       22.6804
BFGSLineSearch:   27[ 57] 11:57:22      -88.511077       17.8004
BFGSLineSearch:   28[ 59] 11:57:22      -89.189834       15.4183
BFGSLineSearch:   29[ 61] 11:57:22      -89.798691       15.8185
BFGSLineSearch:   30[ 63] 11:57:22      -90.352646       10.2346
BFGSLineSearch:   31[ 65] 11:57:22      -90.712120        7.2097
BFGSLineSearch:   32[ 67] 11:57:22      -90.996488        7.8907
BFGSLineSearch:   33[ 69] 11:57:22      -91.335891        5.4840
BFGSLineSearch:   34[ 71] 11:57:22      -91.516466        4.2008
BFGSLineSearch:   35[ 73] 11:57:22      -91.678228        3.1152
BFGSLineSearch:   36[ 75] 11:57:22      -91.741156        2.7540
BFGSLineSearch:   37[ 77] 11:57:22      -91.832291        1.9202
BFGSLineSearch:   38[ 81] 11:57:22      -93.049238       11.3891
BFGSLineSearch:   39[ 83] 11:57:22      -93.062705       11.7207
BFGSLineSearch:   40[ 85] 11:57:23      -94.045716        5.2828
BFGSLineSearch:   41[ 86] 11:57:23      -94.380156        2.2951
BFGSLineSearch:   42[ 87] 11:57:23      -94.481468        1.6005
BFGSLineSearch:   43[ 88] 11:57:23      -94.504933        0.6476
BFGSLineSearch:   44[ 89] 11:57:23      -94.514216        0.3293
BFGSLineSearch:   45[ 90] 11:57:23      -94.519042        0.3042
BFGSLineSearch:   46[ 91] 11:57:23      -94.522138        0.4395
BFGSLineSearch:   47[ 92] 11:57:23      -94.525217        0.4109
BFGSLineSearch:   48[ 94] 11:57:23      -94.531366        0.7103
BFGSLineSearch:   49[ 95] 11:57:23      -94.537874        0.4882
BFGSLineSearch:   50[ 97] 11:57:23      -94.546808        0.9288
BFGSLineSearch:   51[ 99] 11:57:23      -94.556389        1.6265
BFGSLineSearch:   52[100] 11:57:23      -94.584724        1.6183
BFGSLineSearch:   53[101] 11:57:23      -94.623342        5.6072
BFGSLineSearch:   54[104] 11:57:23      -94.780594       15.7132
BFGSLineSearch:   55[107] 11:57:23      -94.834723       17.4431
BFGSLineSearch:   56[109] 11:57:23      -95.705313       10.7683
BFGSLineSearch:   57[112] 11:57:23      -96.085330       10.4995
BFGSLineSearch:   58[116] 11:57:24      -98.761110        4.1771
BFGSLineSearch:   59[118] 11:57:24      -99.017457        3.8208
BFGSLineSearch:   60[121] 11:57:24      -99.105537        2.2850
BFGSLineSearch:   61[122] 11:57:24      -99.193253        1.4058
BFGSLineSearch:   62[123] 11:57:24      -99.229903        0.9564
BFGSLineSearch:   63[124] 11:57:24      -99.244914        0.6872
BFGSLineSearch:   64[125] 11:57:24      -99.249787        0.2452
BFGSLineSearch:   65[126] 11:57:24      -99.251025        0.2049
BFGSLineSearch:   66[127] 11:57:24      -99.251869        0.1353
BFGSLineSearch:   67[128] 11:57:24      -99.252328        0.0842
