                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:   54[105] 11:59:46      -86.280008        0.9496
BFGSLineSearch:   55[107] 11:59:46      -86.299022        1.3639
BFGSLineSearch:   56[109] 11:59:46      -86.349165        1.8197
BFGSLineSearch:   57[118] 11:59:46      -92.155413       14.3640
BFGSLineSearch:   58[121] 11:59:46      -92.155601       14.3786
BFGSLineSearch:   59[123] 11:59:46      -92.871465       13.4214
BFGSLineSearch:   60[125] 11:59:46      -93.733467       14.3885
BFGSLineSearch:   61[127] 11:59:47      -94.712833       12.1065
BFGSLineSearch:   62[129] 11:59:47      -96.197544        8.7341
BFGSLineSearch:   63[130] 11:59:47      -97.300084       12.2258
BFGSLineSearch:   64[132] 11:59:47      -98.072515       11.5847
BFGSLineSearch:   65[135] 11:59:47      -99.844193       14.1548
BFGSLineSearch:   66[137] 11:59:47     -100.391874       10.9269
BFGSLineSearch:   67[139] 11:59:47     -101.229972        7.9116
BFGSLineSearch:   68[140] 11:59:47     -102.213288        4.6088
BFGSLineSearch:   69[141] 11:59:47     -102.436405        5.0821
BFGSLineSearch:   70[145] 11:59:47     -103.179417       10.3915
BFGSLineSearch:   71[147] 11:59:47     -103.287795       10.8037
BFGSLineSearch:   72[148] 11:59:47     -104.159175        8.4117
BFGSLineSearch:   73[149] 11:59:47     -105.014946        3.2957
BFGSLineSearch:   74[151] 11:59:47     -105.168777        2.4687
BFGSLineSearch:   75[152] 11:59:47     -105.225803        1.5113
BFGSLineSearch:   76[153] 11:59:47     -105.248782        1.0119
BFGSLineSearch:   77[154] 11:59:47     -105.259718        0.5864
BFGSLineSearch:   78[155] 11:59:47     -105.267973        0.5087
BFGSLineSearch:   79[156] 11:59:47     -105.273251        0.2662
BFGSLineSearch:   80[157] 11:59:47     -105.274227        0.1273
BFGSLineSearch:   81[158] 11:59:48     -105.274390        0.0629
