                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:56:41      -28.687976       24.9366
BFGSLineSearch:    1[  2] 11:56:41      -36.683942       14.7567
BFGSLineSearch:    2[  4] 11:56:42      -43.045483       14.5341
BFGSLineSearch:    3[  6] 11:56:42      -46.406642        8.9496
BFGSLineSearch:    4[  8] 11:56:42      -49.495836       11.4305
BFGSLineSearch:    5[ 10] 11:56:42      -52.082207       19.8611
BFGSLineSearch:    6[ 11] 11:56:42      -55.010450       19.6436
BFGSLineSearch:    7[ 13] 11:56:42      -57.049158       14.2271
BFGSLineSearch:    8[ 16] 11:56:42      -60.902026       28.1205
BFGSLineSearch:    9[ 18] 11:56:42      -61.700724       34.2981
BFGSLineSearch:   10[ 20] 11:56:42      -62.598661       55.3658
BFGSLineSearch:   11[ 22] 11:56:42      -64.138355       25.2137
BFGSLineSearch:   12[ 24] 11:56:42      -66.698015       20.0867
BFGSLineSearch:   13[ 26] 11:56:42      -70.135439       18.1250
BFGSLineSearch:   14[ 28] 11:56:42      -72.400905       11.8529
BFGSLineSearch:   15[ 30] 11:56:42      -73.429146       13.4638
BFGSLineSearch:   16[ 32] 11:56:43      -75.387367       15.5790
BFGSLineSearch:   17[ 34] 11:56:43      -76.511862       17.0711
BFGSLineSearch:   18[ 36] 11:56:43      -77.353915       16.0172
BFGSLineSearch:   19[ 38] 11:56:43      -78.062455       13.4479
BFGSLineSearch:   20[ 40] 11:56:43      -79.096059        8.3756
BFGSLineSearch:   21[ 42] 11:56:43      -79.627281       10.6699
BFGSLineSearch:   22[ 44] 11:56:43      -80.160483       10.3697
BFGSLineSearch:   23[ 46] 11:56:43      -81.192496       16.3223
BFGSLineSearch:   24[ 48] 11:56:43      -81.511475       14.6551
BFGSLineSearch:   25[ 50] 11:56:43      -82.088340       19.5717
BFGSLineSearch:   26[ 52] 11:56:43      -83.146114       21.5051
BFGSLineSearch:   27[ 54] 11:56:43      -83.793541       19.7039
BFGSLineSearch:   28[ 56] 11:56:43      -84.733276        9.0430
BFGSLineSearch:   29[ 58] 11:56:43      -85.157780        6.7797
BFGSLineSearch:   30[ 60] 11:56:44      -85.379276        5.3939
BFGSLineSearch:   31[ 62] 11:56:44      -85.630962        5.5379
BFGSLineSearch:   32[ 64] 11:56:44      -85.806001        5.9784
BFGSLineSearch:   33[ 66] 11:56:44      -85.866971        4.9794
BFGSLineSearch:   34[ 68] 11:56:44      -86.052300        3.1343
BFGSLineSearch:   35[ 70] 11:56:44      -86.140826        2.6804
BFGSLineSearch:   36[ 72] 11:56:44      -86.318520        3.3371
BFGSLineSearch:   37[ 74] 11:56:44      -86.495993        3.6532
BFGSLineSearch:   38[ 79] 11:56:44      -90.288168       12.0779
BFGSLineSearch:   39[ 82] 11:56:44      -90.297299       12.1474
BFGSLineSearch:   40[ 83] 11:56:44      -91.292977       10.8921
BFGSLineSearch:   41[ 85] 11:56:44      -92.246751        9.0255
BFGSLineSearch:   42[ 87] 11:56:44      -92.952971        8.0942
BFGSLineSearch:   43[ 89] 11:56:44      -93.639458        4.6555
BFGSLineSearch:   44[ 91] 11:56:44      -93.855394        3.7633
BFGSLineSearch:   45[ 93] 11:56:45      -93.962999        2.1378
BFGSLineSearch:   46[ 94] 11:56:45      -94.013015        2.6073
BFGSLineSearch:   47[ 95] 11:56:45      -94.071460        2.6657
BFGSLineSearch:   48[ 97] 11:56:45      -94.185467        2.8387
BFGSLineSearch:   49[ 98] 11:56:45      -94.326151        2.5866
BFGSLineSearch:   50[103] 11:56:45      -97.819464        9.0229
BFGSLineSearch:   51[106] 11:56:45      -97.828465        9.1028
BFGSLineSearch:   52[108] 11:56:45      -99.078773       12.8411
BFGSLineSearch:   53[111] 11:56:45     -100.909892       10.2949
BFGSLineSearch:   54[113] 11:56:45     -101.465557        9.4193
BFGSLineSearch:   55[115] 11:56:45     -102.250215        9.1963
BFGSLineSearch:   56[116] 11:56:45     -102.972708        4.0699
BFGSLineSearch:   57[118] 11:56:45     -103.123881        2.8054
BFGSLineSearch:   58[120] 11:56:45     -103.192726        1.5752
BFGSLineSearch:   59[122] 11:56:45     -103.237736        0.8922
BFGSLineSearch:   60[123] 11:56:46     -103.264717        1.0036
BFGSLineSearch:   61[125] 11:56:46     -103.779590        6.3142
BFGSLineSearch:   62[128] 11:56:46     -103.789638        6.0320
BFGSLineSearch:   63[129] 11:56:46     -104.102434        4.3617
BFGSLineSearch:   64[131] 11:56:46     -104.263032        2.5782
BFGSLineSearch:   65[132] 11:56:46     -104.304388        1.0260
BFGSLineSearch:   66[133] 11:56:46     -104.311301        0.3675
BFGSLineSearch:   67[134] 11:56:46     -104.312586        0.2282
BFGSLineSearch:   68[135] 11:56:46     -104.312888        0.1670
BFGSLineSearch:   69[136] 11:56:46     -104.313030        0.0967
