                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:58:14      -28.147682       27.1003
BFGSLineSearch:    1[  1] 11:58:14      -32.342694       22.6795
BFGSLineSearch:    2[  3] 11:58:14      -35.510366       22.5626
BFGSLineSearch:    3[  5] 11:58:14      -38.386763       14.4415
BFGSLineSearch:    4[  7] 11:58:14      -39.800091       14.4015
BFGSLineSearch:    5[  9] 11:58:14      -40.849443       14.2482
BFGSLineSearch:    6[ 12] 11:58:15      -45.812201       12.9408
BFGSLineSearch:    7[ 14] 11:58:15      -47.153173       19.2061
BFGSLineSearch:    8[ 16] 11:58:15      -49.483107       35.2761
BFGSLineSearch:    9[ 18] 11:58:15      -51.090544       34.1907
BFGSLineSearch:   10[ 20] 11:58:15      -52.641344       36.8518
BFGSLineSearch:   11[ 22] 11:58:15      -54.739114       18.1450
BFGSLineSearch:   12[ 24] 11:58:15      -56.240584       18.8422
BFGSLineSearch:   13[ 26] 11:58:15      -58.806217       15.4332
BFGSLineSearch:   14[ 28] 11:58:15      -60.866738       14.7814
BFGSLineSearch:   15[ 30] 11:58:15      -62.672284       16.2886
BFGSLineSearch:   16[ 32] 11:58:15      -65.048569       18.4764
BFGSLineSearch:   17[ 34] 11:58:15      -66.693996       24.6134
BFGSLineSearch:   18[ 37] 11:58:15      -71.571523       23.5420
BFGSLineSearch:   19[ 39] 11:58:16      -73.313220       25.1585
BFGSLineSearch:   20[ 41] 11:58:16      -75.489018       17.8622
BFGSLineSearch:   21[ 43] 11:58:16      -77.254186       14.3348
BFGSLineSearch:   22[ 44] 11:58:16      -79.571401       16.8520
BFGSLineSearch:   23[ 46] 11:58:16      -80.777506       13.6150
BFGSLineSearch:   24[ 49] 11:58:16      -81.353904       12.0228
BFGSLineSearch:   25[ 51] 11:58:16      -82.794433       14.1441
BFGSLineSearch:   26[ 53] 11:58:16      -84.306697       13.0398
BFGSLineSearch:   27[ 55] 11:58:16      -85.764128       13.4238
BFGSLineSearch:   28[ 58] 11:58:16      -86.243246       12.3646
BFGSLineSearch:   29[ 60] 11:58:16      -86.787556        8.6092
BFGSLineSearch:   30[ 62] 11:58:16      -87.195251        7.2132
BFGSLineSearch:   31[ 64] 11:58:16      -87.640601        5.7823
BFGSLineSearch:   32[ 66] 11:58:16      -88.105739        4.6038
BFGSLineSearch:   33[ 68] 11:58:16      -88.586773        6.9129
BFGSLineSearch:   34[ 71] 11:58:17      -90.048416       12.6167
BFGSLineSearch:   35[ 73] 11:58:17      -90.172070       13.6365
BFGSLineSearch:   36[ 74] 11:58:17      -91.737308       10.2101
BFGSLineSearch:   37[ 76] 11:58:17      -92.762278       11.6040
BFGSLineSearch:   38[ 78] 11:58:17      -93.518132        7.3954
BFGSLineSearch:   39[ 80] 11:58:17      -93.825020        4.7351
BFGSLineSearch:   40[ 82] 11:58:17      -93.963052        2.7611
BFGSLineSearch:   41[ 84] 11:58:17      -94.011967        2.7610
BFGSLineSearch:   42[ 85] 11:58:17      -94.150902        4.7513
BFGSLineSearch:   43[ 86] 11:58:17      -94.325895        4.0975
BFGSLineSearch:   44[ 87] 11:58:17      -94.512485        2.2177
BFGSLineSearch:   45[ 91] 11:58:17      -95.914428        9.0302
BFGSLineSearch:   46[ 94] 11:58:17      -95.919199        9.0840
BFGSLineSearch:   47[ 96] 11:58:17      -96.563082        7.5357
BFGSLineSearch:   48[ 97] 11:58:17      -97.081769        3.6741
BFGSLineSearch:   49[ 98] 11:58:17      -97.192022        2.2854
BFGSLineSearch:   50[ 99] 11:58:17      -97.265823        1.3886
BFGSLineSearch:   51[100] 11:58:17      -97.287555        0.6486
BFGSLineSearch:   52[101] 11:58:17      -97.295133        0.5170
BFGSLineSearch:   53[102] 11:58:18      -97.300814        0.3170
BFGSLineSearch:   54[104] 11:58:18      -97.313375        1.0624
BFGSLineSearch:   55[107] 11:58:18      -97.377571        3.2479
BFGSLineSearch:   56[112] 11:58:18      -99.677470       10.0121
BFGSLineSearch:   57[115] 11:58:18      -99.678556        9.9616
BFGSLineSearch:   58[116] 11:58:18      -99.936273       11.3775
BFGSLineSearch:   59[119] 11:58:18     -100.912444        8.9970
BFGSLineSearch:   60[120] 11:58:18     -101.479061       10.7600
BFGSLineSearch:   61[122] 11:58:18     -102.121626        5.7250
BFGSLineSearch:   62[123] 11:58:18     -102.816808        6.0561
BFGSLineSearch:   63[126] 11:58:18     -103.767630        8.1921
BFGSLineSearch:   64[128] 11:58:18     -104.236762        7.8426
BFGSLineSearch:   65[130] 11:58:18     -104.711285        9.9238
BFGSLineSearch:   66[132] 11:58:18     -105.072864        3.6685
BFGSLineSearch:   67[133] 11:58:19     -105.204105        3.4022
BFGSLineSearch:   68[134] 11:58:19     -105.261654        1.5283
BFGSLineSearch:   69[135] 11:58:19     -105.274662        0.6685
BFGSLineSearch:   70[136] 11:58:19     -105.278784        0.3559
BFGSLineSearch:   71[137] 11:58:19     -105.279798        0.1544
BFGSLineSearch:   72[138] 11:58:19     -105.280028        0.0517
