                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:55:19      -27.152323       25.6427
BFGSLineSearch:    1[  2] 11:55:19      -35.147511       14.4094
BFGSLineSearch:    2[  4] 11:55:19      -38.575501       12.9115
BFGSLineSearch:    3[  6] 11:55:19      -40.874821       12.1725
BFGSLineSearch:    4[  8] 11:55:19      -42.097993       12.5308
BFGSLineSearch:    5[ 12] 11:55:19      -44.644315       22.8047
BFGSLineSearch:    6[ 15] 11:55:20      -45.302161       28.3394
BFGSLineSearch:    7[ 17] 11:55:20      -47.431200       32.8896
BFGSLineSearch:    8[ 19] 11:55:20      -50.907945       22.2072
BFGSLineSearch:    9[ 21] 11:55:20      -52.251244       20.3277
BFGSLineSearch:   10[ 23] 11:55:20      -54.560986       11.7641
BFGSLineSearch:   11[ 25] 11:55:20      -57.796472       16.2307
BFGSLineSearch:   12[ 27] 11:55:20      -59.600010       15.2487
BFGSLineSearch:   13[ 29] 11:55:20      -60.818520       18.9540
BFGSLineSearch:   14[ 31] 11:55:20      -62.024316       16.6081
BFGSLineSearch:   15[ 32] 11:55:20      -63.848459       17.3959
BFGSLineSearch:   16[ 34] 11:55:20      -65.035697       12.3123
BFGSLineSearch:   17[ 37] 11:55:20      -68.890777       16.8660
BFGSLineSearch:   18[ 40] 11:55:20      -69.629164       18.5109
BFGSLineSearch:   19[ 42] 11:55:20      -71.369081       18.2755
BFGSLineSearch:   20[ 44] 11:55:20      -72.944248       12.0935
BFGSLineSearch:   21[ 46] 11:55:21      -73.760051       15.1368
BFGSLineSearch:   22[ 48] 11:55:21      -74.740059       15.6900
BFGSLineSearch:   23[ 50] 11:55:21      -75.487414       14.9536
BFGSLineSearch:   24[ 52] 11:55:21      -76.555089       11.8822
BFGSLineSearch:   25[ 54] 11:55:21      -77.899598       15.3574
BFGSLineSearch:   26[ 56] 11:55:21      -78.693382       11.4667
BFGSLineSearch:   27[ 58] 11:55:21      -79.112097        9.7998
BFGSLineSearch:   28[ 60] 11:55:21      -79.934352        7.6398
BFGSLineSearch:   29[ 62] 11:55:21      -80.396586        6.8631
BFGSLineSearch:   30[ 64] 11:55:21      -80.717788        4.7752
BFGSLineSearch:   31[ 66] 11:55:21      -80.908495        2.7432
BFGSLineSearch:   32[ 68] 11:55:21      -80.989469        2.6613
BFGSLineSearch:   33[ 72] 11:55:21      -83.256892        7.9035
BFGSLineSearch:   34[ 75] 11:55:21      -83.291126        8.2308
BFGSLineSearch:   35[ 78] 11:55:21      -86.623833       10.4168
BFGSLineSearch:   36[ 81] 11:55:22      -86.789284       10.8073
BFGSLineSearch:   37[ 83] 11:55:22      -87.763362        9.5582
BFGSLineSearch:   38[ 85] 11:55:22      -88.617658        3.8665
BFGSLineSearch:   39[ 87] 11:55:22      -88.797682        2.8691
BFGSLineSearch:   40[ 88] 11:55:22      -88.894300        1.3814
BFGSLineSearch:   41[ 89] 11:55:22      -88.947198        1.2091
BFGSLineSearch:   42[ 90] 11:55:22      -88.977970        1.2659
BFGSLineSearch:   43[ 91] 11:55:22      -89.024263        1.4968
BFGSLineSearch:   44[ 97] 11:55:22      -89.368973       14.7480
BFGSLineSearch:   45[100] 11:55:22      -89.380554       15.1683
BFGSLineSearch:   46[102] 11:55:22      -89.861422        8.6860
BFGSLineSearch:   47[103] 11:55:22      -90.668772        8.5458
BFGSLineSearch:   48[105] 11:55:22      -91.399985        5.9501
BFGSLineSearch:   49[106] 11:55:22      -91.870333        8.6266
BFGSLineSearch:   50[108] 11:55:22      -92.978973       11.2729
BFGSLineSearch:   51[110] 11:55:22      -93.550846       14.5682
BFGSLineSearch:   52[113] 11:55:23      -94.036954       16.6024
BFGSLineSearch:   53[114] 11:55:23      -95.345709       16.9844
BFGSLineSearch:   54[116] 11:55:23      -96.052969       10.9687
BFGSLineSearch:   55[118] 11:55:23      -96.590783        6.1220
BFGSLineSearch:   56[119] 11:55:23      -96.771679        5.2675
BFGSLineSearch:   57[120] 11:55:23      -96.880077        1.7814
BFGSLineSearch:   58[121] 11:55:23      -96.920216        1.4120
BFGSLineSearch:   59[123] 11:55:23      -96.953209        1.6690
BFGSLineSearch:   60[125] 11:55:23      -96.995573        1.0517
BFGSLineSearch:   61[126] 11:55:23      -97.012309        0.5265
BFGSLineSearch:   62[127] 11:55:23      -97.019736        0.3623
BFGSLineSearch:   63[129] 11:55:23      -97.026507        0.4639
BFGSLineSearch:   64[131] 11:55:23      -97.031869        0.3571
BFGSLineSearch:   65[132] 11:55:23      -97.032938        0.0906
