                Step[ FC]     Time          Energy          fmax
BFGSLineSearch:    0[  0] 11:56:24      -26.567164       23.3449
BFGSLineSearch:    1[  2] 11:56:24      -34.941973       13.8235
BFGSLineSearch:    2[  4] 11:56:24      -37.726729       18.8738
BFGSLineSearch:    3[  6] 11:56:24      -40.403390       17.5013
BFGSLineSearch:    4[  8] 11:56:24      -42.226037       22.3769
BFGSLineSearch:    5[ 10] 11:56:24      -43.906716       26.5901
BFGSLineSearch:    6[ 12] 11:56:25      -46.283186       23.2151
BFGSLineSearch:    7[ 14] 11:56:25      -47.884630       23.8573
BFGSLineSearch:    8[ 16] 11:56:25      -49.852793       28.2650
BFGSLineSearch:    9[ 18] 11:56:25      -51.746576       30.8622
BFGSLineSearch:   10[ 20] 11:56:25      -52.627475       34.3648
BFGSLineSearch:   11[ 22] 11:56:25      -55.422619       27.7760
BFGSLineSearch:   12[ 24] 11:56:25      -58.093765       19.5740
BFGSLineSearch:   13[ 26] 11:56:25      -59.120930       20.6576
BFGSLineSearch:   14[ 28] 11:56:25      -59.786367       12.2685
BFGSLineSearch:   15[ 31] 11:56:25      -60.416949       11.5009
BFGSLineSearch:   16[ 33] 11:56:25      -60.990298       11.3944
BFGSLineSearch:   17[ 35] 11:56:25      -61.749913        7.9961
BFGSLineSearch:   18[ 37] 11:56:25      -61.853890        6.3379
BFGSLineSearch:   19[ 39] 11:56:25      -62.087392        5.6384
BFGSLineSearch:   20[ 41] 11:56:25      -62.189373        3.7109
BFGSLineSearch:   21[ 43] 11:56:25      -62.261777        2.6978
BFGSLineSearch:   22[ 45] 11:56:26      -62.367477        2.7898
BFGSLineSearch:   23[ 49] 11:56:26      -63.949710       16.9753
BFGSLineSearch:   24[ 52] 11:56:26      -64.003871       17.2566
BFGSLineSearch:   25[ 54] 11:56:26      -64.343660       17.5050
BFGSLineSearch:   26[ 57] 11:56:26      -69.336885       16.6040
BFGSLineSearch:   27[ 59] 11:56:26      -69.878648       18.1498
BFGSLineSearch:   28[ 61] 11:56:26      -71.509044       13.3091
BFGSLineSearch:   29[ 62] 11:56:26      -75.456586       17.0466
BFGSLineSearch:   30[ 64] 11:56:26      -77.371316       13.6792
BFGSLineSearch:   31[ 66] 11:56:26      -79.660100       21.3145
BFGSLineSearch:   32[ 68] 11:56:26      -83.162711       15.2346
BFGSLineSearch:   33[ 70] 11:56:26      -84.495530       14.5000
BFGSLineSearch:   34[ 71] 11:56:26      -87.493193       27.5495
BFGSLineSearch:   35[ 73] 11:56:26      -88.847358       15.9440
BFGSLineSearch:   36[ 75] 11:56:26      -90.494468       18.0834
BFGSLineSearch:   37[ 77] 11:56:27      -91.321983       12.2897
BFGSLineSearch:   38[ 79] 11:56:27      -92.603898       12.3212
BFGSLineSearch:   39[ 81] 11:56:27      -93.971168       10.8458
BFGSLineSearch:   40[ 82] 11:56:27      -95.153288        9.6969
BFGSLineSearch:   41[ 84] 11:56:27      -95.759568        8.3186
BFGSLineSearch:   42[ 87] 11:56:27      -97.359117       15.0317
BFGSLineSearch:   43[ 89] 11:56:27      -98.035733       13.0721
BFGSLineSearch:   44[ 91] 11:56:27      -98.786919        8.2664
BFGSLineSearch:   45[ 93] 11:56:27      -99.557167        6.2035
BFGSLineSearch:   46[ 94] 11:56:27     -100.079060        5.2025
BFGSLineSearch:   47[ 97] 11:56:27     -101.228879        8.1603
BFGSLineSearch:   48[ 99] 11:56:27     -101.696439       11.2463
BFGSLineSearch:   49[101] 11:56:27     -102.065540        4.5614
BFGSLineSearch:   50[103] 11:56:27     -102.343640        3.2810
BFGSLineSearch:   51[104] 11:56:27     -102.469619        2.5012
BFGSLineSearch:   52[105] 11:56:27     -102.533718        1.1427
BFGSLineSearch:   53[107] 11:56:27     -102.558672        0.7957
BFGSLineSearch:   54[108] 11:56:28     -102.567606        0.3825
BFGSLineSearch:   55[109] 11:56:28     -102.569777        0.3237
BFGSLineSearch:   56[110] 11:56:28     -102.570845        0.1929
BFGSLineSearch:   57[111] 11:56:28     -102.571496        0.2329
BFGSLineSearch:   58[112] 11:56:28     -102.572424        0.2033
BFGSLineSearch:   59[114] 11:56:28     -102.575349        0.5325
BFGSLineSearch:   60[117] 11:56:28     -102.587156        1.0754
BFGSLineSearch:   61[119] 11:56:28     -102.592351        1.6768
BFGSLineSearch:   62[120] 11:56:28     -102.616714        2.6354
BFGSLineSearch:   63[121] 11:56:28     -102.644792        1.7333
BFGSLineSearch:   64[122] 11:56:28     -102.703015        4.6316
BFGSLineSearch:   65[126] 11:56:28     -103.927917       19.7817
BFGSLineSearch:   66[129] 11:56:28     -103.931709       19.7446
BFGSLineSearch:   67[131] 11:56:28     -104.755035       15.8922
BFGSLineSearch:   68[133] 11:56:28     -106.078240       11.8647
BFGSLineSearch:   69[134] 11:56:28     -107.646929        4.1481
BFGSLineSearch:   70[135] 11:56:28     -107.901104        1.7113
BFGSLineSearch:   71[136] 11:56:28     -107.961973        0.7247
BFGSLineSearch:   72[137] 11:56:28     -107.976709        0.4195
BFGSLineSearch:   73[138] 11:56:28     -107.979472        0.1962
BFGSLineSearch:   74[139] 11:56:28     -107.980117        0.0816
