0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.122058569341154079e-03	7.045997749689485168e-02	3.920279951745353486e-01	8.322101960404622023e-01	5.986192916634210937e-01	5.308189617778700242e-01	9.699379020528552109e-02	7.320438616712592050e-02	2.257105847217107109e-02	1.076514331217506559e-01	1.628845107669835701e-01	6.463460975348868376e-02	1.604216656680020614e-01	1.168016389244007913e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.296061561583053302e-07	6.075104419072846311e-03	6.591988748370476436e-01	3.469347915036868013e+00	1.381496706363471105e+00	3.657606764887522122e-02	3.966697501481356589e-05	9.045439965008831695e-04	3.085395509094888272e-02	9.347932332811247080e-02	3.029711412842746032e-01	7.053498741708191799e-01	6.431364474446588098e-01	3.065772546887889360e-01	3.815580016224480731e-01	1.895117758733695645e-01	3.621423290183541366e-01	6.467989632943877965e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.524770472572920412e-06	3.191793365425998549e-03	1.737577486068333510e-01	4.597036519322478254e-01	2.005733208093809783e-01	6.612026766437445469e-01	6.590175870665830882e-01	2.039443467523855968e-01	2.057084268031644445e-02	1.119424502077447647e-01	2.438562420630016880e-01	5.226649243523771166e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.073781304429563370e-03	6.183129155089486795e-02	3.592923259783106227e-01	8.425960085216768203e-01	6.492474311545847199e-01	5.143911482007349489e-01	1.245256689882515144e-01	6.653916507573121031e-02	1.710023052460774018e-02	1.079724678989980730e-01	1.626340641740077475e-01	6.551832596163954803e-02	1.547709420033106520e-01	1.290530495602265626e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.042278019937686037e-06	8.540904937913748607e-03	7.133716229241111595e-01	3.429171566793851600e+00	1.295609430402961282e+00	4.003788394426014557e-02	3.209474911345244850e-03	4.727297489788927221e-02	4.752916377874007864e-02	1.229670609608620874e-01	2.810993219062239423e-01	5.533777015798738708e-01	7.307642394427572574e-01	3.210074526967761632e-01	3.447879134622225950e-01	2.653346479113247169e-01	3.890429390067239868e-01	6.690557555983549509e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.717326854541529613e-06	3.551312291327431842e-03	1.827942324889195447e-01	4.603271179750515474e-01	2.159994520413816843e-01	5.715156975963079367e-01	7.683989792650393058e-01	2.269379172034515779e-01	8.273183263731839765e-02	3.381004990646568203e-02	7.058717965517433135e-02	8.044277493360829645e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.078572130802285750e-03	6.298471043453153506e-02	3.583852343417974207e-01	8.349902928671072422e-01	6.580314601700674171e-01	5.277564324616189628e-01	1.058531116483541618e-01	6.929477376402522204e-02	1.856016776627556278e-02	1.076454652238892362e-01	1.616628898311442131e-01	6.061031247676111622e-02	1.641393070503863183e-01	1.239509395955709081e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.242333795441724784e-06	8.950942469068610269e-03	7.201523611185028928e-01	3.465440730512317380e+00	1.271035795238932176e+00	3.118857630452358254e-02	3.412059291135416069e-05	3.314498471590217430e-04	2.000558192074211941e-02	1.347809796651315561e-01	2.996622570991296919e-01	5.854271287982828476e-01	7.306275161202142598e-01	3.123116056473962954e-01	3.585508949498774078e-01	2.742784763842141538e-01	3.711262542962371902e-01	6.519267051747632546e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.817679768652951296e-06	3.687739158486165805e-03	1.850094144166845866e-01	4.275115734024038661e-01	2.117080693185705298e-01	5.956368171983815740e-01	7.647127871782298802e-01	1.609528277419904896e-01	8.784932073457142609e-02	9.237162692263946318e-02	9.819406340188249760e-02	7.597907897986605485e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.029045567167586901e-03	5.248952377736772201e-02	2.792527544243536552e-01	7.652516302996329456e-01	6.961701778293053477e-01	5.260688843191638764e-01	1.789083716730962281e-01	3.404414177895973004e-02	2.503328029314527692e-02	1.176781192704474538e-01	1.684259748564137793e-01	6.882005148717737497e-02	1.148156296604149057e-01	1.210172744324369276e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.147389894580965189e-05	1.549115775220492701e-02	7.457685309705306409e-01	3.176536075304412066e+00	1.393098046269588997e+00	1.805291236480491557e-01	9.878385963959961102e-02	1.132115629385542777e-01	4.621162481080629686e-02	8.526814447686073550e-02	2.652116464981104094e-01	4.706291713695529011e-01	7.095725806703885308e-01	3.462974364655566628e-01	2.818275531176709925e-01	2.515243388397257474e-01	4.026133226748949134e-01	6.784103236319022345e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.138582959604246481e-06	4.190625292491485798e-03	2.034982210747294795e-01	4.920035001038690070e-01	3.942357515451621053e-01	7.190798615487047352e-01	6.038189868105450220e-01	1.113394969410143182e-01	3.027033103106127263e-02	7.413441792127367647e-02	1.085723361078246574e-01	7.484219959845210546e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.089563705730395337e-03	6.578953873389570273e-02	3.526617770152098985e-01	7.296563039989883981e-01	6.376952062311347369e-01	4.873131216118572473e-01	1.237694044540365718e-01	7.340945606310081417e-02	3.125163931696753328e-02	1.118408817003748168e-01	1.612475703294629081e-01	5.308048256534612236e-02	1.296133550672740331e-01	1.110709316795041868e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.922484711975499567e-06	7.603329333382414373e-03	6.878100149535713026e-01	3.437703850313341469e+00	1.313588383782154478e+00	3.404569835574463438e-02	2.484824626078037130e-03	3.245200258493592671e-02	6.144319625230081072e-02	7.227772740788927786e-02	2.654458897017703545e-01	5.878583095714918771e-01	6.435420399746346609e-01	3.404001101103529825e-01	3.526718145721859377e-01	2.370834410631593447e-01	3.649773192645696107e-01	6.646913790930836230e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.356492756112516757e-05	5.776715798738374028e-03	5.048540088305169399e-02	1.846684212500219469e-01	4.296818120742484926e-01	2.535126415682803502e-01	6.220727235000906852e-01	6.681932907833684210e-01	1.665308999335759765e-01	4.949588457870669755e-02	1.079467016081086805e-01	1.131369774740457884e-01	5.744521195633504190e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.032719542418212861e-03	5.419857863398901826e-02	2.819643260767490389e-01	7.185886590425533127e-01	6.829804384390399941e-01	5.142258614014227902e-01	1.621902047924859425e-01	4.148016811385930175e-02	2.615951537661950418e-02	1.060331575414997368e-01	1.723530293706454497e-01	4.933176001198844030e-02	1.177868015288672243e-01	9.683402624552452098e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.110365212360079044e-05	1.485584997427577374e-02	7.985672350389068086e-01	3.364287831836090259e+00	1.279525464454042361e+00	4.756592429465157645e-02	1.143223964091073428e-04	3.642303254466216247e-05	1.015465205166575340e-02	1.133215794508887347e-01	2.456792889214274855e-01	5.214745930244396588e-01	6.920402314688425260e-01	2.896422534916284208e-01	2.945264637688843057e-01	2.888568933902823654e-01	4.021828948724643360e-01	6.845310726728136563e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.020080840311281868e-06	5.253084217557739063e-03	2.173077310352767577e-01	4.552354401265122918e-01	2.113718558790148028e-01	6.753620680014350564e-01	6.873513338230127223e-01	1.373652704715515871e-01	4.380689273157194891e-02	2.741971851369089455e-02	8.781298748082769223e-02	6.724234396902109556e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.020193902924734731e-03	5.115500906281162524e-02	2.722640237171358168e-01	7.621423545194605520e-01	7.153005093859310382e-01	5.204848003506418186e-01	1.695086588052937548e-01	4.907745609631222056e-02	1.707114692309336448e-02	1.114047531018473591e-01	1.660877141691301795e-01	7.103378724820710866e-02	1.349252397572943130e-01	9.628435242398766802e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.240464001272524195e-05	1.562028188656478141e-02	8.003113969011717010e-01	3.316065709452163723e+00	1.258692744685765863e+00	9.953032910633069497e-02	5.655140650036657307e-02	7.975241432470334124e-02	5.186582499632019089e-02	1.007659275286710843e-01	2.621964707258057636e-01	5.865853302802370717e-01	7.614608115433041391e-01	3.126867728101747623e-01	2.827322906954257142e-01	2.051750281726554825e-01	3.475378071031039462e-01	6.903490890514939471e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.697086175559299575e-06	2.037049874933158887e-03	5.523096079348034648e-02	2.375686011184548196e-01	4.708536856352074640e-01	3.775211239325657608e-01	6.973313276115322701e-01	6.426413222376083922e-01	7.945577613475614254e-02	2.948479738591339855e-02	5.036631494226209704e-02	9.447974215804365306e-02	1.012447427240236036e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.518932833147758115e-07	1.056304846938538279e-03	6.133809077797212905e-02	3.651628319338278139e-01	8.018624880647451381e-01	6.747631475659143785e-01	5.196689271881347327e-01	1.088974311785554372e-01	5.601506705075923187e-02	3.666662305525419940e-02	1.082907221945303838e-01	1.676626425626617789e-01	8.874683253624088275e-02	1.104492806475520228e-01	1.086196912807168430e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.970782081390661360e-06	9.271484010882303714e-03	7.590499818114666564e-01	3.500411143649274859e+00	1.215720074203047396e+00	3.087354249160675218e-02	3.905822181311100800e-05	3.669122067619416742e-05	7.361332176332712265e-03	7.516916119656166795e-02	3.037725194145954322e-01	6.555860426123317763e-01	7.692035298764828832e-01	3.519950025278648642e-01	2.468623263520089706e-01	2.740936385028777678e-01	3.871227866426942832e-01	6.788022773050494951e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.438851287073521937e-06	1.697921341650524951e-03	5.878134953025367787e-02	2.791563741054834402e-01	4.166806383864338215e-01	1.812135087459599836e-01	7.368406021900035796e-01	6.639182300786806712e-01	1.346891501113175182e-01	4.164874449647155974e-02	2.754268535293590697e-02	8.547719632632147513e-02	8.650560359431969104e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.354788738309577511e-07	1.344796808017105581e-03	7.174265942259965001e-02	3.760249379832557026e-01	7.857430783612492364e-01	6.725652395460314237e-01	4.816352525686884434e-01	1.027651759033114259e-01	6.811146344970298028e-02	4.019794739745883444e-02	1.118318890374457308e-01	1.773091487279663536e-01	7.429971692063039312e-02	1.222993720226937947e-01	1.073769607742987298e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.660086713767814920e-06	8.617172681417355901e-03	7.341910164622922341e-01	3.444194318428867252e+00	1.267350281729392458e+00	4.137782276741988619e-02	6.717661577374305039e-04	2.271641192737790249e-02	7.678066607624899065e-02	8.926874984109739453e-02	2.666646230445549604e-01	6.164279273315280694e-01	6.675274491733897975e-01	3.699447864436343214e-01	2.971924091110624833e-01	2.850207379235477068e-01	3.802772290304617941e-01	6.690250412087608289e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.286842941881389694e-05	1.642466897830690067e-02	2.698367418285312347e-01	4.657166875774888526e-01	2.625810717125047766e-01	5.997105638193488408e-01	6.552216798775806206e-01	1.400206421262827350e-01	8.552522189524325302e-02	3.376840317967714361e-02	2.560407918184021483e-02	8.459360162092743884e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.566714659994180274e-07	1.085904768453880556e-03	5.950800688390184973e-02	3.352467531693789082e-01	8.204640164235533772e-01	6.191999529921511369e-01	4.529543040857238467e-01	1.208020636871810355e-01	7.841303741996798193e-02	6.767420929755725567e-02	1.259541211737492117e-01	1.531031431378513663e-01	6.253955659227655728e-02	1.173645277975130102e-01	1.262650791185756793e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.063701405123102247e-05	1.501694130996763382e-02	7.284552457083552923e-01	3.215810128750835162e+00	1.359181229419744730e+00	2.342590139946434669e-01	7.466177511967797553e-02	8.308638110793906129e-02	1.036416991979329238e-01	8.263217265110162080e-02	2.481799978715596988e-01	5.013081287262044494e-01	6.191744240024231738e-01	3.278696303489346819e-01	3.711787507882088333e-01	2.601365221007893580e-01	4.078298825570829678e-01	6.699500746003153040e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.570371352689402138e-06	6.161977775377216332e-03	2.401763814361685956e-01	5.820462971245141670e-01	2.908899134191287872e-01	6.029253643776794069e-01	6.092341441356544651e-01	1.577669108715572255e-01	5.507823544185408426e-02	8.072905956607147326e-02	1.210685244525021020e-01	9.068027093816828643e-02
