0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	2.349326933470930975e-04	5.748495508551225604e-03	6.012578824338783018e-02	3.020536942926718704e-01	8.088040793848929599e-01	1.240851644160043232e+00	1.216059870811709631e+00	8.547959022666046236e-01	4.078806755155213737e-01	1.634071506964281106e-01	1.211890297850682641e-01	1.944301520921617454e-01	2.381331115534000009e-01	2.227055301563515000e-01	2.499880505727490876e-01	2.775572112668476810e-01	3.704863794274489974e-01	5.429823378527153244e-01	5.971773720842732391e-01	4.312644562544183935e-01	2.319543169580055297e-01	1.534398796972874512e-01	1.472288223153225550e-01	1.492870587358074430e-01	1.569516046644453267e-01	2.200334213209069190e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.334507145650716183e-06	1.912378789702084492e-03	5.096504405641862773e-02	5.377217234478159913e-01	2.300128204879167804e+00	4.043493589115615627e+00	2.944469299534510309e+00	8.887303249786953074e-01	1.129626387727679926e-01	2.692090502807566871e-02	9.244843426797567931e-02	2.847644229631679513e-01	6.907942167640893638e-01	1.102251591655535989e+00	1.084845530913266742e+00	8.137768383084690305e-01	6.400538332241010320e-01	5.792752840183055252e-01	7.807121962018647165e-01	1.081364880238998349e+00	1.021578365132620236e+00	6.434167752870858514e-01	4.731871971436035773e-01	5.679382103777869117e-01	5.383627298330422306e-01	4.268966974309654772e-01	4.298834545208417013e-01	4.360076447819430934e-01	4.707753726762326507e-01	5.148484164651301320e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.967299011016803537e-06	6.120382365799355165e-04	1.316688926057353951e-02	1.122085194139765263e-01	3.906071710739582037e-01	6.262269399811482007e-01	7.531039140705536594e-01	1.038533385644295537e+00	1.014143891131910058e+00	5.467492548746802905e-01	2.225792402567958739e-01	2.431501468216741291e-01	3.024604436641554206e-01	2.235485167981058618e-01	1.945528113476309717e-01	1.808976102230114846e-01	1.433331166330005235e-01	2.283011419599191294e-01	3.885789718616269872e-01	4.078331089072227411e-01	3.287597501270085876e-01	2.698525861320140162e-01	1.842203274802192148e-01	1.416439064968947614e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	2.123500908012088757e-04	5.130265069107946968e-03	5.384650101004401224e-02	2.792512961681460348e-01	7.852333211713580230e-01	1.257207576926143933e+00	1.255372367389091082e+00	8.782183809380138539e-01	4.248000976064209566e-01	1.666886160635035197e-01	1.149647067605212153e-01	1.915033245342115387e-01	2.382759214620890631e-01	2.210032204739226236e-01	2.507352593936291729e-01	2.844043215384911560e-01	3.774355592275198124e-01	5.540705948553349414e-01	6.019617884323097412e-01	4.328574756763653442e-01	2.339342387837725634e-01	1.472969402436115072e-01	1.443863918700003246e-01	1.444401401665000861e-01	1.508168830793948090e-01	2.143538910032768141e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.216418772360845847e-05	2.197554329238951207e-03	5.541743483535539749e-02	5.617933196440560994e-01	2.328963733726338248e+00	3.991252130625942751e+00	2.850712652284016269e+00	8.564235089708227555e-01	1.341918605224788619e-01	8.047421333515802910e-02	1.409406293704538182e-01	3.009049912024945317e-01	6.188781204767754840e-01	1.002618414641209377e+00	1.098684769750893242e+00	8.419679490141345202e-01	6.555383352479208225e-01	6.460226706154181819e-01	8.480951052848952898e-01	1.115176858466681464e+00	1.014627258218174566e+00	6.119870176980082288e-01	4.407269542669906559e-01	5.445906702082548012e-01	5.582938487937361138e-01	4.596514059296766264e-01	4.111227624668797320e-01	3.748156895805364042e-01	4.219956347963978449e-01	4.890627142127718097e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.030504533914172011e-06	6.574146520378471546e-04	1.389615632191014589e-02	1.163173449007555010e-01	4.005778026294746219e-01	6.349570848771051157e-01	7.274582693060884786e-01	1.022937428353216660e+00	1.084427614133405937e+00	6.349757350828423297e-01	2.499540766799379921e-01	1.233149860443554374e-01	1.280396231282115438e-01	1.537208899631623549e-01	1.840889402164115340e-01	2.183636200381295633e-01	2.230019358320743939e-01	2.932648789716679194e-01	4.504991241578403804e-01	4.468863971608018626e-01	3.298402086065140293e-01	2.545392512800829787e-01	1.633242426079167531e-01	1.214859144325803192e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	2.153865826436544883e-04	5.199066599974076081e-03	5.436279897693294116e-02	2.795619785381950884e-01	7.812680724702487645e-01	1.254889095731896331e+00	1.266343641823437727e+00	8.846655507957863485e-01	4.155105238256435185e-01	1.621125890546943060e-01	1.163061210604050127e-01	1.914521513273156894e-01	2.353380526269829576e-01	2.202313684221270662e-01	2.543729094150333214e-01	2.831358642028763972e-01	3.747243823712592126e-01	5.566599117769355232e-01	6.052732247785203024e-01	4.321653556241623062e-01	2.329184870448902656e-01	1.460518763093156258e-01	1.439552987277568918e-01	1.450090015385955000e-01	1.489972976372293534e-01	2.120573257066148964e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.300995860835062055e-05	2.238894180080458311e-03	5.612998535640505854e-02	5.677178175852123365e-01	2.350063390423537513e+00	4.014315699492962963e+00	2.843088904786289284e+00	8.343685026439526808e-01	1.025474019570591089e-01	2.374907969175973910e-02	1.004607423014729634e-01	3.065764249224198768e-01	6.552451326232344719e-01	1.040060760469861068e+00	1.110294147536236009e+00	8.428190310158630849e-01	6.674015655823073434e-01	6.511793913292825975e-01	8.280728468459754854e-01	1.085995905137536521e+00	1.000294334026045506e+00	6.184064798574794297e-01	4.420127337803952394e-01	5.366261407923405002e-01	5.560798722657371851e-01	4.720963905941880645e-01	4.325385069890554934e-01	3.876935114560360329e-01	4.182676716170464215e-01	4.802663976076397834e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.425435761882283349e-06	6.716358652426370488e-04	1.402129280058522949e-02	1.153375096677973083e-01	3.877091450789416638e-01	6.047709869313255826e-01	7.192804876103701117e-01	1.035482114945833088e+00	1.061504187927601262e+00	5.829023466237177598e-01	2.514258874596082549e-01	1.865934092233545727e-01	1.779778305304717256e-01	1.595998159621051238e-01	1.638668049877743116e-01	2.028305652145830917e-01	2.254198649613351757e-01	2.918891255493307746e-01	4.461546016442010654e-01	4.452895492845800329e-01	3.269069837346582075e-01	2.470029982519686418e-01	1.572415236264224359e-01	1.220429764276153711e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	1.884142613565359706e-04	4.351364673065414961e-03	4.409254615437760427e-02	2.288918119666181195e-01	6.769958103336028987e-01	1.172577991322426127e+00	1.262207772656027682e+00	9.311550794449536816e-01	4.670543058179770779e-01	1.681623894875619862e-01	1.154166608178755632e-01	2.039145220824274962e-01	2.476468289194323491e-01	2.084949870022318463e-01	2.134448678729168047e-01	2.636152236024174034e-01	3.794861090674753745e-01	5.450955250839242261e-01	5.805769913041478603e-01	4.252581272655436284e-01	2.464729490182286931e-01	1.706181603141225245e-01	1.624027382932014263e-01	1.547219507646804826e-01	1.601512776726101983e-01	2.164561836578854370e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.003127295983218424e-05	2.713586348382366828e-03	6.027992577028958715e-02	5.660333091482385726e-01	2.252915028144481191e+00	3.839097846161670269e+00	2.885245877136827009e+00	1.062903257474304697e+00	3.232397527535653126e-01	1.894873283327571378e-01	1.582322514345345099e-01	2.591256924024002983e-01	5.458604810124922935e-01	9.102215151158027373e-01	1.047524412725790111e+00	8.197013399496830832e-01	6.046540237513933214e-01	6.112929598456657843e-01	8.552983553356175994e-01	1.141721115328424130e+00	1.075955246681041588e+00	7.277727636365050046e-01	5.414083998963715727e-01	5.423616534522145427e-01	4.648412151914237955e-01	3.635864925797920866e-01	3.759856452405571647e-01	3.940413048822867248e-01	4.404218161316816871e-01	5.054069727733622175e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.664946390227311805e-06	7.479116467063822143e-04	1.554927053703736295e-02	1.284816953928436811e-01	4.463709513138397478e-01	7.647713648056082558e-01	9.631399289449950052e-01	1.156408679599686407e+00	9.595962879489980946e-01	4.408033043906108839e-01	1.601206445092663855e-01	1.446219457583556578e-01	1.723997005227020374e-01	1.488075945274623946e-01	1.327909750990018400e-01	1.690383189336013559e-01	2.262061041543249051e-01	3.249016063557495504e-01	4.483240462192263909e-01	4.521942392525281629e-01	3.824326137922047231e-01	3.199688958230688662e-01	2.171816527381439932e-01	1.396894628578884689e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	2.225922482405804346e-04	5.361674400532165027e-03	5.521721156452526202e-02	2.725892055742076270e-01	7.262122289913974793e-01	1.147879297004611887e+00	1.178626209103064593e+00	8.417017987092614284e-01	4.144040787858940256e-01	1.778019911335844139e-01	1.322780534610230874e-01	2.007579428889127993e-01	2.320424520436380478e-01	1.969799517042857551e-01	2.149463138553650288e-01	2.628255633470357178e-01	3.846698427896090844e-01	5.584259952530147286e-01	5.892957998607406545e-01	4.240079167402342475e-01	2.387838025080680493e-01	1.588384942187473503e-01	1.445338179461167216e-01	1.394595279695558243e-01	1.543001931691675155e-01	2.263459905258776439e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.725218745720727836e-06	2.077682599080833085e-03	5.341792668606785283e-02	5.499508384846403253e-01	2.308974602656832076e+00	3.995699082810251657e+00	2.868272586464051255e+00	8.573611830511315146e-01	1.260250473360116918e-01	6.898322069318683913e-02	1.221946296660428172e-01	2.566527140785700989e-01	5.938136479596719530e-01	9.806203997054111499e-01	1.044569327777126855e+00	8.249955488010605187e-01	6.511785000124080680e-01	6.133852962029691103e-01	8.126396210667840014e-01	1.103744123910912034e+00	1.037964910002174390e+00	6.660418179769993507e-01	4.841957995460490771e-01	5.416270067425790202e-01	5.072041866162178003e-01	4.045814163035623134e-01	4.140422360934135626e-01	4.388614620962740243e-01	4.668678026666646108e-01	4.980043909830761950e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.465691018071606079e-05	4.822114887969241280e-04	6.440229329093554063e-03	4.080836811631589900e-02	1.601419202019440102e-01	4.126600961553951175e-01	6.299595216034007406e-01	7.680512424217899037e-01	1.031813421166915434e+00	9.891365090621723200e-01	5.274109655901273452e-01	2.233461165112024804e-01	1.886638815194464081e-01	1.903693441744780113e-01	1.811104633862345159e-01	2.131788592079803257e-01	2.002112895806986981e-01	1.705353801166608341e-01	2.649480688019117403e-01	4.426238197857307877e-01	4.672839041176209962e-01	3.527364936923615968e-01	2.641142262551079423e-01	1.672480006331033831e-01	1.161209810231377260e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	1.926489753318583436e-04	4.466386006756663078e-03	4.507220697165771617e-02	2.285985636039150060e-01	6.566322393546499825e-01	1.126021093468229539e+00	1.222448262351425008e+00	9.040679733832358567e-01	4.491530217267871161e-01	1.660259194076033062e-01	1.134282083197024615e-01	1.957417696770774040e-01	2.361820655908719035e-01	1.919843803090704459e-01	1.958401358924405922e-01	2.389016257747230698e-01	3.641535707725888082e-01	5.483006169115776096e-01	5.946197375029124155e-01	4.390520207739899150e-01	2.449433837468812936e-01	1.528963307774918734e-01	1.512708949501806732e-01	1.579909210661380459e-01	1.615396482533439648e-01	2.197905139078166759e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.751864126361888263e-05	2.798804414169690086e-03	6.362281403549867320e-02	6.015177846379892168e-01	2.380745139743169148e+00	3.969055046364360795e+00	2.808148662609593949e+00	8.481323066919064235e-01	1.104382369693070187e-01	1.865836009497476994e-02	7.794182367719433568e-02	2.535256186390565381e-01	5.635448878449123011e-01	9.359565823377716809e-01	1.027956031260094605e+00	7.721358681489747244e-01	6.069850837173448310e-01	6.480471166882170175e-01	8.773040240472906870e-01	1.159898287557635799e+00	1.069201788741560355e+00	6.394173682247435986e-01	4.262384306952119450e-01	5.083784103652195796e-01	5.112144103518145855e-01	3.977618416028302906e-01	3.875778296087538100e-01	4.173273084962643154e-01	4.702073409611114974e-01	5.091797694888834380e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.223796866574576139e-05	8.482396337859518694e-04	1.686362670258822680e-02	1.331025258666467537e-01	4.308087393312470814e-01	6.502456478255782546e-01	7.665601039517617732e-01	1.069033994975640889e+00	1.016568447350954640e+00	5.054123041485811818e-01	1.661746331701554336e-01	1.004157320541628762e-01	1.306454390651627107e-01	1.458403334347647962e-01	1.638910337108678283e-01	1.891617952389585966e-01	2.098807921274277455e-01	3.308585766205435763e-01	5.221771951396712019e-01	5.111473529841936703e-01	3.611346264280163032e-01	2.632205631200780216e-01	1.724807539814412205e-01	1.086406876546077427e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	1.850235443914467239e-04	4.252061183194624956e-03	4.302070883602076429e-02	2.241418560060484955e-01	6.695646357838995755e-01	1.175329946723015384e+00	1.274657878856015225e+00	9.309391394533927944e-01	4.640036753967043404e-01	1.727660431116339323e-01	1.114024725544426331e-01	1.950191162079983331e-01	2.439682962234201169e-01	2.166278222580893531e-01	2.207628518595336209e-01	2.491805283190338394e-01	3.713860920261337073e-01	5.576007438023289353e-01	5.851221404715952756e-01	4.159386548259476624e-01	2.378746563830888283e-01	1.720566331281442318e-01	1.684522132379995540e-01	1.542586049295411599e-01	1.515164217334915575e-01	2.057052036253057270e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.005660556271059372e-05	2.852722417196911810e-03	6.405484425753663058e-02	5.998919923740836380e-01	2.358477371923043187e+00	3.918867079768164174e+00	2.796380180122360670e+00	9.146860472446695089e-01	2.230310936950823109e-01	1.378589547153444561e-01	1.520632782372019487e-01	2.796168867225117816e-01	6.088228158223715214e-01	1.034655434104123417e+00	1.132357895075894128e+00	8.200979008379504220e-01	5.676592961208897226e-01	5.427823659855287586e-01	7.964263550515323642e-01	1.161883555345238461e+00	1.130803497349277542e+00	6.911626920655956630e-01	4.602414792883438577e-01	5.274106861897311926e-01	4.904051163298939753e-01	3.721253262810169105e-01	3.626838813390815264e-01	4.104918120642462864e-01	4.854838835926602592e-01	5.425407140502944703e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.863021922606495465e-06	2.600672697757619532e-04	4.967804742835397504e-03	4.276081566468962342e-02	1.914698083604064460e-01	4.879669056072912237e-01	7.557378928033207099e-01	9.338665294184179677e-01	1.143858298952532104e+00	9.675432093428174563e-01	4.270181954498866173e-01	1.357858056235547728e-01	1.162525364693772906e-01	1.632112174029154705e-01	1.857198765701105758e-01	1.579014974060865273e-01	1.113086728884456894e-01	1.370517668246491461e-01	2.996296871315461963e-01	4.917546307623167912e-01	4.875315022590993030e-01	3.951169427659180222e-01	3.367506906880396444e-01	2.347069836036995150e-01	1.361690463920918470e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.368340351345008583e-06	2.105107627723772318e-04	5.112744681519090090e-03	5.396222511810660344e-02	2.784069918751249650e-01	7.726470980104374053e-01	1.237406723869066250e+00	1.259653021777999760e+00	8.845226814504481005e-01	4.111999922470762070e-01	1.598931905540471599e-01	1.271446381932175018e-01	2.038972707286567931e-01	2.515632947613840598e-01	2.221782735060021108e-01	2.155936119011881147e-01	2.600667598886580167e-01	3.900887369310175323e-01	5.582239062549756436e-01	5.956400501785774626e-01	4.378798279322292930e-01	2.411155667461392649e-01	1.422287412011450924e-01	1.390335149130174364e-01	1.510006142311950128e-01	1.538533699322472970e-01	2.059544988024147039e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.246724668558929150e-05	2.349190852906112622e-03	5.865716364089799267e-02	5.881319871843094793e-01	2.401889138820493041e+00	4.035246925311999355e+00	2.809104306520029404e+00	8.124598599935042298e-01	9.805929155503891048e-02	1.378776144081534857e-02	6.216785654128793165e-02	2.531120693869876592e-01	6.648379736780509752e-01	1.121459252543638874e+00	1.189743507794776889e+00	8.484527024128049044e-01	5.912851303409563108e-01	6.088232944755374021e-01	8.491026321235913832e-01	1.127601224290639914e+00	1.019396513404942750e+00	5.973097728866761935e-01	4.292459492683944333e-01	5.459919875679407619e-01	5.400270693808651989e-01	3.953993846380437494e-01	3.587416507335320359e-01	4.011625503359609324e-01	4.938618980845348450e-01	5.544805907223436803e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.117425977441356955e-06	2.479451821212508181e-04	5.107607289124347846e-03	4.643994667662824927e-02	2.096781399848565985e-01	4.913686076115709178e-01	6.366080832146093771e-01	7.536867874549681989e-01	1.096285742066293922e+00	1.022133319245941196e+00	4.937780624409697783e-01	1.613510334229814880e-01	9.908564215166693057e-02	1.393512112866052977e-01	1.631315097015771098e-01	1.727038115227573500e-01	1.817361054570047763e-01	1.829503455773627552e-01	2.945544743706357549e-01	4.811033311906312560e-01	4.704184904627138897e-01	3.337446816091987345e-01	2.787144848452196011e-01	2.186086337885005948e-01	1.393337178460971049e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.075880208399249666e-06	2.538384827193842586e-04	5.913838602930024738e-03	5.953600549462025743e-02	2.921991085686854173e-01	7.801376853247833365e-01	1.225134545702159405e+00	1.232120526867844346e+00	8.463475570894295474e-01	3.934055157225118671e-01	1.677509474452048566e-01	1.375297338771712119e-01	2.127944370084870473e-01	2.563618857713177435e-01	2.198897190343936658e-01	2.184281051356096459e-01	2.624003702240845226e-01	3.883406402775387289e-01	5.521337908354261304e-01	5.709275942463019060e-01	4.144773525091741129e-01	2.538838260063534524e-01	1.690879386010054330e-01	1.490133003056306471e-01	1.471828141196198647e-01	1.600149478740800213e-01	2.253111375481688383e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.187642060845123533e-05	2.249915750804605888e-03	5.670930614912013390e-02	5.724803302945450367e-01	2.355502988382104590e+00	3.999442422079245496e+00	2.831858521260201211e+00	8.441475273058897111e-01	1.216594272534509968e-01	6.838627509937136861e-02	1.392485862075956704e-01	2.812398625939166452e-01	6.170553345239507825e-01	1.021227912978648344e+00	1.091965619284779532e+00	8.390510574839930014e-01	6.419594785432385375e-01	6.386592427996878873e-01	8.482047213074190850e-01	1.120785735915770243e+00	1.030144111524366357e+00	6.020077154494778426e-01	3.942734086994988396e-01	5.065829451835585084e-01	5.418263260998343878e-01	4.303673696713374297e-01	3.751780519621341625e-01	3.999928186890288617e-01	4.717764632888094556e-01	5.284220836128480370e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.213561287722491800e-05	1.678758566689882549e-03	2.564682405680889996e-02	1.685373052295387752e-01	4.897216779480200177e-01	7.054160750271633029e-01	7.832662532252075982e-01	1.012255840056776046e+00	9.583114678208706216e-01	5.073877036470384461e-01	2.019766260260767721e-01	9.785663551140799665e-02	9.258540941009403558e-02	1.642032839558423829e-01	2.274950478176440694e-01	2.048796664493130193e-01	1.751207058047619947e-01	2.924393646955244508e-01	4.924557303543129483e-01	5.036859825690909176e-01	3.673245964989649837e-01	2.870561323074405924e-01	2.146245208615118194e-01	1.315281928092073560e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.413606243657568143e-06	2.082515241080261663e-04	4.939072837319442161e-03	5.110839574606858282e-02	2.644075288601467344e-01	7.506331086647003437e-01	1.208831227776604900e+00	1.186627356213652673e+00	8.068235256005541478e-01	3.996034050335654508e-01	1.964285902778839243e-01	1.735032874550914150e-01	2.270393557908219340e-01	2.371475951889147338e-01	1.981834572672120931e-01	2.155566497070476040e-01	2.756731887144360793e-01	3.922347446292565598e-01	5.419990407502194296e-01	5.589219238978345716e-01	3.958988148230873083e-01	2.349526978269052824e-01	1.725937226124474588e-01	1.800981879347597348e-01	1.894575365457979443e-01	1.868051839204144526e-01	2.114411373633832969e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.826305527284064974e-05	2.641049805633346841e-03	5.910972511426108161e-02	5.606763069337518113e-01	2.251592818429286602e+00	3.852719584918091744e+00	2.898567615140811071e+00	1.083380475349529970e+00	3.135081681360538663e-01	1.819966476468871108e-01	1.929819358764988113e-01	2.738821536215689800e-01	5.434627151451603133e-01	8.853562343629953757e-01	9.752014991094627439e-01	8.069010104001291817e-01	6.745614142458756790e-01	6.612053637964454555e-01	8.635486072987238471e-01	1.120796311618730279e+00	1.021217800178195301e+00	6.439817862212835475e-01	4.731807274277509689e-01	5.577191793811303588e-01	5.548807860351522292e-01	4.479039094751820493e-01	4.032782969251439420e-01	3.755599503031620823e-01	4.167859918699008404e-01	4.937420721511328048e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.411178270414114542e-05	9.595857755605621646e-04	1.903421478067133035e-02	1.527253947760537633e-01	5.145486152780494038e-01	8.078323849242150523e-01	8.629248878451344362e-01	1.012356202537109118e+00	9.270666106638195680e-01	4.912446639370360302e-01	2.085849938718168373e-01	1.714089698344789525e-01	1.983084006956979117e-01	1.938124228791339165e-01	1.949577742306853323e-01	1.921900379766532940e-01	1.826776517913991649e-01	2.720095236025995566e-01	4.138337053735229865e-01	4.175953217254072536e-01	3.466426047675793543e-01	2.975084015319108821e-01	2.189220721197556729e-01	1.670277070148975251e-01
