      Step     Time          Energy         fmax
BFGS:    0 15:05:56       -3.533993       11.3979
BFGS:    1 15:05:56       -4.482731        7.0879
BFGS:    2 15:05:56       -4.983082        2.9026
BFGS:    3 15:05:56       -5.062599        1.8945
BFGS:    4 15:05:56       -5.097288        2.2743
BFGS:    5 15:05:56       -5.151033        1.9588
BFGS:    6 15:05:56       -5.229289        1.4867
BFGS:    7 15:05:56       -5.280427        0.8295
BFGS:    8 15:05:56       -5.307271        0.4498
BFGS:    9 15:05:56       -5.318444        0.1526
BFGS:   10 15:05:56       -5.321270        0.2213
BFGS:   11 15:05:56       -5.322336        0.0815
