      Step     Time          Energy         fmax
BFGS:    0 15:05:55       -3.202722        8.0442
BFGS:    1 15:05:55       -3.839949        9.1169
BFGS:    2 15:05:55       -4.497399        8.3628
BFGS:    3 15:05:55       -5.026007        5.4526
BFGS:    4 15:05:55       -5.275429        1.0013
BFGS:    5 15:05:55       -5.284335        0.9754
BFGS:    6 15:05:55       -5.292690        0.6106
BFGS:    7 15:05:56       -5.302878        0.6097
BFGS:    8 15:05:56       -5.314974        0.5816
BFGS:    9 15:05:56       -5.319321        0.3435
BFGS:   10 15:05:56       -5.321120        0.0454
