      Step     Time          Energy         fmax
BFGS:    0 15:05:56       -2.633127        0.7770
BFGS:    1 15:05:56       -2.638705        0.8729
BFGS:    2 15:05:56       -2.647850        0.4564
BFGS:    3 15:05:56       -2.660044        0.1896
BFGS:    4 15:05:56       -2.661333        0.1130
BFGS:    5 15:05:56       -2.661858        0.1112
BFGS:    6 15:05:56       -2.662622        0.1379
BFGS:    7 15:05:56       -2.664290        0.1892
BFGS:    8 15:05:56       -2.666685        0.3142
BFGS:    9 15:05:56       -2.669687        0.4387
BFGS:   10 15:05:56       -2.673826        0.3717
BFGS:   11 15:05:56       -2.675734        0.0381
