      Step     Time          Energy         fmax
BFGS:    0 15:05:56       -2.023589        7.0379
BFGS:    1 15:05:56       -2.405975        5.5318
BFGS:    2 15:05:56       -2.779046        6.9993
BFGS:    3 15:05:57       -3.034570        9.2620
BFGS:    4 15:05:57       -3.700553        9.1277
BFGS:    5 15:05:57       -4.291453        8.0776
BFGS:    6 15:05:57       -4.726718        5.6211
BFGS:    7 15:05:57       -4.927422        3.4036
BFGS:    8 15:05:57       -4.993275        3.0513
BFGS:    9 15:05:57       -5.109507        2.5502
BFGS:   10 15:05:57       -5.201807        1.9670
BFGS:   11 15:05:57       -5.263474        1.3293
BFGS:   12 15:05:57       -5.292857        0.9262
BFGS:   13 15:05:57       -5.301593        0.9935
BFGS:   14 15:05:57       -5.314325        0.7596
BFGS:   15 15:05:57       -5.321252        0.2347
BFGS:   16 15:05:57       -5.322607        0.0453
