      Step     Time          Energy         fmax
BFGS:    0 20:40:15    -1024.694867       37.4473
BFGS:    1 20:40:15    -1035.462740       39.1192
BFGS:    2 20:40:16    -1045.990843       38.3149
BFGS:    3 20:40:16    -1054.330902       37.4300
BFGS:    4 20:40:16    -1061.150699       37.3344
BFGS:    5 20:40:16    -1068.033378       36.3387
BFGS:    6 20:40:16    -1073.478155       35.4617
BFGS:    7 20:40:16    -1077.047490       34.7615
BFGS:    8 20:40:16    -1079.623514       29.1118
BFGS:    9 20:40:16    -1080.966084        5.4671
BFGS:   10 20:40:16    -1081.025319        0.7913
BFGS:   11 20:40:16    -1081.027742        0.4652
BFGS:   12 20:40:16    -1081.029501        0.1854
BFGS:   13 20:40:16    -1081.030009        0.0886
